timestamp,HD,LOW
1159243200,22.3209228515625,20.424392700195312
1159329600,22.2233943939209,20.084562301635742
1159416000,22.36968421936035,20.28279685974121
1159502400,22.107585906982422,19.865110397338867
1159761600,22.150253295898438,19.935895919799805
1159848000,22.44892692565918,20.26864242553711
1159934400,22.851221084594727,21.21021270751953
1160020800,22.711017608642578,21.273927688598633
1160107200,22.637863159179688,20.679258346557617
1160366400,22.979215621948242,21.054466247558594
1160452800,23.015789031982422,21.380123138427734
1160539200,23.11330223083496,21.59250831604004
1160625600,23.101118087768555,22.003122329711914
1160712000,22.491594314575195,21.91109275817871
1160971200,22.156349182128906,22.045604705810547
1161057600,21.796728134155273,21.62790870666504
1161144000,21.875965118408203,22.19519805908203
1161230400,21.888151168823242,21.62790870666504
1161316800,21.93691635131836,21.450634002685547
1161576000,22.08930206298828,21.90445899963379
1161662400,22.247772216796875,21.59244728088379
1161748800,22.308734893798828,21.273351669311523
1161835200,22.78415298461914,21.727176666259766
1161921600,22.595203399658203,21.514450073242188
1162184400,22.704927444458008,21.479000091552734
1162270800,22.75368881225586,21.372623443603516
1162357200,22.765872955322266,21.003890991210938
1162443600,22.674449920654297,20.897518157958984
1162530000,22.674449920654297,20.599699020385742
1162789200,22.686635971069336,20.436607360839844
1162875600,22.692739486694336,20.79824447631836
1162962000,22.704927444458008,20.932981491088867
1163048400,22.461111068725586,20.63515281677246
1163134800,22.333114624023438,20.68478775024414
1163394000,22.186830520629883,20.564247131347656
1163480400,23.137693405151367,21.436452865600586
1163566800,22.930444717407227,21.656261444091797
1163653200,23.046262741088867,21.77682113647461
1163739600,23.332733154296875,21.613723754882812
1163998800,23.411983489990234,21.684642791748047
1164085200,23.11330223083496,21.75554847717285
1164171600,23.2230167388916,21.514450073242188
1164344400,22.99139404296875,21.273351669311523
1164603600,22.91216278076172,21.556995391845703
1164690000,22.73126983642578,21.216617584228516
1164776400,23.068523406982422,21.34426498413086
1164862800,23.28315544128418,21.38681411743164
1164949200,23.896343231201172,21.90445899963379
1165208400,24.037389755249023,21.833553314208984
1165294800,24.14162826538086,22.152650833129883
1165381200,24.47888946533203,22.43629264831543
1165467600,23.8718204498291,21.890274047851562
1165554000,23.79210090637207,21.847732543945312
1165813200,23.785972595214844,21.911561965942383
1165899600,23.730789184570312,21.720088958740234
1165986000,23.982194900512695,21.663362503051758
1166072400,24.509546279907227,22.30866050720215
1166158800,24.460493087768555,22.2731990814209
1166418000,24.5034122467041,22.039196014404297
1166504400,24.307193756103516,21.939916610717773
1166590800,23.994464874267578,21.635000228881836
1166677200,23.859554290771484,21.436452865600586
1166763600,23.847286224365234,21.578277587890625
1167109200,23.9515323638916,21.698820114135742
1167195600,24.25814437866211,22.124284744262695
1167282000,24.362382888793945,22.152650833129883
1167368400,24.62605857849121,22.088829040527344
1167800400,25.184072494506836,22.719938278198242
1167886800,24.877471923828125,22.8192195892334
1167973200,24.399168014526367,22.542665481567383
1168232400,24.21522331237793,22.478843688964844
1168318800,24.11097526550293,22.59939193725586
1168405200,24.393028259277344,23.024858474731445
1168491600,24.576993942260742,23.436140060424805
1168578000,24.59539794921875,23.443233489990234
1168923600,24.705780029296875,23.684343338012695
1169010000,24.705780029296875,23.57780647277832
1169096400,25.061420440673828,23.85477638244629
1169182800,24.865201950073242,23.939998626708984
1169442000,24.558603286743164,23.74114418029785
1169528400,24.7916202545166,23.890277862548828
1169614800,24.9510498046875,23.85477638244629
1169701200,24.58313751220703,23.49258804321289
1169787600,24.491151809692383,23.13749885559082
1170046800,24.47275733947754,23.201416015625
1170133200,24.63217544555664,23.080678939819336
1170219600,24.981712341308594,23.939998626708984
1170306000,25.190200805664062,24.31639289855957
1170392400,25.036897659301758,24.252479553222656
1170651600,25.159536361694336,24.224077224731445
1170738000,25.30670928955078,24.231170654296875
1170824400,25.36189842224121,24.19565773010254
1170910800,25.196325302124023,23.968399047851562
1170997200,25.14113426208496,23.734045028686523
1171256400,25.41094970703125,23.790861129760742
1171342800,25.607168197631836,23.86897850036621
1171429200,25.588781356811523,23.74824333190918
1171515600,25.545854568481445,24.060731887817383
1171602000,25.41094970703125,23.62751579284668
1171947600,25.349620819091797,23.954200744628906
1172034000,25.325096130371094,23.954200744628906
1172120400,25.25151252746582,23.88318634033203
1172206800,25.11661720275879,24.80640983581543
1172466000,25.012367248535156,24.38741683959961
1172552400,24.417570114135742,23.62041664123535
1172638800,24.276538848876953,23.116193771362305
1172725200,24.190692901611328,22.874738693237305
1172811600,23.920881271362305,22.682994842529297
1173070800,23.712392807006836,22.562253952026367
1173157200,23.931344985961914,23.09488868713379
1173243600,23.87584114074707,23.13749885559082
1173330000,23.931344985961914,23.101987838745117
1173416400,23.851171493530273,22.96706199645996
1173672000,23.54277801513672,22.96706199645996
1173758400,23.03700828552246,21.83077049255371
1173844800,23.166542053222656,22.036724090576172
1173931200,23.12335777282715,22.164562225341797
1174017600,23.135690689086914,21.965707778930664
1174276800,23.265213012695312,22.107742309570312
1174363200,23.394746780395508,22.221372604370117
1174449600,23.89435577392578,22.910242080688477
1174536000,23.64145851135254,22.896038055419922
1174622400,23.57361602783203,22.988357543945312
1174881600,23.382413864135742,22.82501220703125
1174968000,23.030834197998047,22.540950775146484
1175054400,22.679262161254883,22.029624938964844
1175140800,22.71010971069336,22.114850997924805
1175227200,22.660762786865234,22.363407135009766
1175486400,22.691598892211914,22.072235107421875
1175572800,23.209707260131836,22.51254653930664
1175659200,23.505760192871094,22.278186798095703
1175745600,23.45025062561035,22.292381286621094
1176091200,23.487262725830078,22.370508193969727
1176177600,23.579784393310547,22.44862174987793
1176264000,23.419422149658203,22.171659469604492
1176350400,23.45025062561035,22.221372604370117
1176436800,23.370065689086914,22.114850997924805
1176696000,23.78331756591797,22.235565185546875
1176782400,24.326093673706055,22.611967086791992
1176868800,24.079376220703125,22.419919967651367
1176955200,23.99919319152832,22.412805557250977
1177041600,24.18422508239746,22.77557373046875
1177300800,24.18422508239746,22.44124984741211
1177387200,24.24591064453125,22.121171951293945
1177473600,24.36309814453125,22.1567440032959
1177560000,24.048532485961914,22.02870750427246
1177646400,23.727811813354492,21.943355560302734
1177905600,23.357738494873047,21.737075805664062
1177992000,23.70313262939453,21.83666229248047
1178078400,23.9005069732666,21.822433471679688
1178164800,24.09170913696289,21.708621978759766
1178251200,23.993024826049805,21.658842086791992
1178510400,23.95602035522461,21.829540252685547
1178596800,23.826499938964844,21.822433471679688
1178683200,24.16572380065918,22.562175750732422
1178769600,23.925182342529297,22.106948852539062
1178856000,23.968347549438477,21.95757293701172
1179115200,24.060880661010742,22.042938232421875
1179201600,23.622966766357422,21.9718074798584
1179288000,23.666135787963867,22.249204635620117
1179374400,23.622966766357422,22.28477668762207
1179460800,23.98070526123047,23.237903594970703
1179720000,23.826499938964844,22.67598533630371
1179806400,23.764814376831055,22.569290161132812
1179892800,23.91901206970215,22.61197280883789
1179979200,24.02387237548828,22.80401611328125
1180065600,23.67229652404785,22.853811264038086
1180411200,23.838834762573242,22.77557373046875
1180497600,23.869672775268555,22.974727630615234
1180584000,23.97452163696289,23.344594955444336
1180670400,24.18422508239746,23.230785369873047
1180929600,24.548131942749023,23.465511322021484
1181016000,24.104631423950195,23.060075759887695
1181102400,23.75726890563965,22.86091423034668
1181188800,23.36027717590332,22.562175750732422
1181275200,23.54014778137207,22.796905517578125
1181534400,23.391286849975586,22.619081497192383
1181620800,23.17418670654297,22.306110382080078
1181707200,23.403690338134766,22.448366165161133
1181793600,23.440914154052734,22.405689239501953
1181880000,23.54014778137207,22.44124984741211
1182139200,23.54636001586914,22.51238250732422
1182225600,23.738658905029297,22.462596893310547
1182312000,24.830379486083984,22.51238250732422
1182398400,24.780742645263672,22.690208435058594
1182484800,24.414777755737305,22.078502655029297
1182744000,24.303123474121094,22.20652961730957
1182830400,24.284515380859375,22.135404586791992
1182916800,24.662885665893555,22.227867126464844
1183003200,24.514022827148438,21.8651065826416
1183089600,24.408578872680664,21.829540252685547
1183348800,24.420974731445312,21.843772888183594
1183435200,24.31553077697754,21.900676727294922
1183608000,24.706317901611328,21.8935604095459
1183694400,24.99785041809082,22.1282901763916
1183953600,24.954431533813477,21.8651065826416
1184040000,24.966829299926758,21.32452964782715
1184126400,25.109498977661133,21.352983474731445
1184212800,25.394834518432617,21.843772888183594
1184299200,25.351411819458008,21.87934112548828
1184558400,25.171537399291992,21.459674835205078
1184644800,24.904813766479492,21.239171981811523
1184731200,24.836578369140625,21.167856216430664
1184817600,24.625673294067383,21.167856216430664
1184904000,24.433380126953125,21.132192611694336
1185163200,24.16665267944336,20.989547729492188
1185249600,23.54014778137207,20.62582015991211
1185336000,23.59598159790039,20.418991088867188
1185422400,23.136960983276367,20.226436614990234
1185508800,22.79580307006836,19.80564308166504
1185768000,23.453319549560547,20.119443893432617
1185854400,23.056324005126953,19.976808547973633
1185940800,23.428512573242188,20.190765380859375
1186027200,23.459508895874023,20.304880142211914
1186113600,22.44844627380371,19.577411651611328
1186372800,22.882644653320312,19.998205184936523
1186459200,22.578704833984375,19.912620544433594
1186545600,23.447120666503906,20.304880142211914
1186632000,22.200328826904297,19.56315040588379
1186718400,22.280969619750977,19.798513412475586
1186977600,21.859167098999023,19.6416072845459
1187064000,20.79225730895996,19.078176498413086
1187150400,20.693002700805664,18.778623580932617
1187236800,20.35805892944336,19.120960235595703
1187323200,20.66199493408203,19.163755416870117
1187582400,20.959732055664062,20.326269149780273
1187668800,21.276090621948242,20.61868667602539
1187755200,21.567626953125,21.267698287963867
1187841600,21.102399826049805,21.132192611694336
1187928000,21.511796951293945,21.538719177246094
1188187200,21.865360260009766,21.125062942504883
1188273600,21.880971908569336,20.668611526489258
1188360000,22.81739044189453,21.50305938720703
1188446400,23.123291015625,21.58864402770996
1188532800,23.916128158569336,22.152076721191406
1188878400,22.698781967163086,22.009437561035156
1188964800,22.792415618896484,21.524452209472656
1189051200,21.987098693847656,21.545856475830078
1189137600,21.356584548950195,20.989547729492188
1189396800,21.106868743896484,21.22491455078125
1189483200,21.768604278564453,21.453134536743164
1189569600,21.90594482421875,21.217782974243164
1189656000,22.230567932128906,21.873929977416992
1189742400,22.274263381958008,21.966642379760742
1190001600,22.086990356445312,21.93811798095703
1190088000,22.698781967163086,22.744029998779297
1190174400,22.586406707763672,22.765432357788086
1190260800,22.049535751342773,22.15921401977539
1190347200,21.518890380859375,21.838258743286133
1190606400,21.15056610107422,21.7883358001709
1190692800,20.651140213012695,20.333410263061523
1190779200,20.594961166381836,20.36907196044922
1190865600,20.451370239257812,20.18363380432129
1190952000,20.25161361694336,19.983928680419922
1191211200,20.701091766357422,20.468914031982422
1191297600,20.82594108581543,20.476043701171875
1191384000,21.144325256347656,20.632953643798828
1191470400,21.06316375732422,20.42612648010254
1191556800,21.362823486328125,20.88970947265625
1191816000,21.18178367614746,20.51170539855957
1191902400,21.10062599182129,20.690006256103516
1191988800,21.00697898864746,20.732799530029297
1192075200,20.86963653564453,20.66147804260254
1192161600,20.87588119506836,20.632953643798828
1192420800,20.607444763183594,20.083789825439453
1192507200,20.29529571533203,19.791372299194336
1192593600,19.83957862854004,19.583938598632812
1192680000,19.777149200439453,19.369365692138672
1192766400,19.20281410217285,18.68986701965332
1193025600,19.277740478515625,19.254915237426758
1193112000,19.302696228027344,19.111865997314453
1193198400,19.277740478515625,19.44089698791504
1193284800,19.165359497070312,19.29068946838379
1193371200,19.571138381958008,19.4194393157959
1193630400,19.60235023498535,19.4552001953125
1193716800,19.639806747436523,19.30499839782715
1193803200,19.67102813720703,19.233474731445312
1193889600,19.159120559692383,18.704166412353516
1193976000,18.978069305419922,18.596885681152344
1194238800,18.6035099029541,17.974607467651367
1194325200,18.765817642211914,17.688491821289062
1194411600,18.31634521484375,17.43815040588379
1194498000,18.160268783569336,17.545446395874023
1194584400,17.511016845703125,17.109132766723633
1194843600,17.76697540283203,17.430997848510742
1194930000,18.178997039794922,17.91737937927246
1195016400,18.12281608581543,17.76717185974121
1195102800,18.091598510742188,17.91737937927246
1195189200,18.14778709411621,17.888771057128906
1195448400,17.598419189453125,16.53692054748535
1195534800,17.79194450378418,16.100605010986328
1195621200,17.511016845703125,15.814494132995605
1195794000,18.07286834716797,15.928943634033203
1196053200,17.161434173583984,15.621379852294922
1196139600,17.089038848876953,15.800199508666992
1196226000,17.79400062561035,16.78725814819336
1196312400,17.548526763916016,16.908859252929688
1196398800,17.976543426513672,17.45960807800293
1196658000,17.932477951049805,17.25933074951172
1196744400,18.121305465698242,17.36662483215332
1196830800,18.23459815979004,17.55259895324707
1196917200,18.56190299987793,17.874467849731445
1197003600,18.56190299987793,17.9388370513916
1197262800,18.62485122680664,17.910232543945312
1197349200,17.875823974609375,16.8802433013916
1197435600,17.932477951049805,16.758655548095703
1197522000,17.397459030151367,16.508312225341797
1197608400,16.761735916137695,16.250816345214844
1197867600,16.327430725097656,16.265119552612305
1197954000,16.66101837158203,16.46539306640625
1198040400,16.516267776489258,16.329492568969727
1198126800,16.53513526916504,16.350954055786133
1198213200,16.78061866760254,16.70142364501953
1198472400,17.000919342041016,16.78725814819336
1198645200,16.98832893371582,16.586984634399414
1198731600,16.8498592376709,16.56553077697754
1198818000,16.793203353881836,16.207902908325195
1199077200,16.956857681274414,16.179292678833008
1199250000,16.434431076049805,15.86457347869873
1199336400,16.251893997192383,15.56415843963623
1199422800,15.71058177947998,15.077777862548828
1199682000,15.968657493591309,15.099231719970703
1199768400,15.572118759155273,14.677228927612305
1199854800,15.565818786621094,14.777361869812012
1199941200,15.912004470825195,14.863197326660156
1200027600,15.553226470947266,14.527020454406738
1200286800,15.981244087219238,14.906118392944336
1200373200,15.968657493591309,14.856053352355957
1200459600,16.579204559326172,15.52381706237793
1200546000,16.522554397583008,15.645874977111816
1200632400,16.54143524169922,15.933094024658203
1200978000,17.74993896484375,17.62047004699707
1201064400,18.8514461517334,18.697507858276367
1201150800,18.605966567993164,18.245149612426758
1201237200,17.957656860351562,17.74253273010254
1201496400,18.34160614013672,18.237966537475586
1201582800,18.70038414001465,18.51799964904785
1201669200,18.492671966552734,18.19489097595215
1201755600,19.285751342773438,18.977535247802734
1201842000,19.16615867614746,18.34567642211914
1202101200,18.47378158569336,17.79279327392578
1202187600,17.617759704589844,17.297346115112305
1202274000,17.40375518798828,16.995779037475586
1202360400,17.875823974609375,17.21837043762207
1202446800,17.605167388916016,16.952699661254883
1202706000,18.05836296081543,17.426597595214844
1202792400,17.86324119567871,17.369155883789062
1202878800,17.838058471679688,17.35479164123535
1202965200,17.315635681152344,16.909608840942383
1203051600,17.321931838989258,16.751646041870117
1203397200,17.189748764038086,16.615222930908203
1203483600,17.44782066345215,16.73729133605957
1203570000,17.240095138549805,16.679840087890625
1203656400,17.479284286499023,16.938339233398438
1203915600,18.14018440246582,17.59174156188965
1204002000,18.146488189697266,17.943580627441406
1204088400,18.196836471557617,18.30258560180664
1204174800,17.441513061523438,17.72098731994629
1204261200,16.71138572692871,17.211185455322266
1204520400,17.05126953125,17.46967315673828
1204606800,16.91279411315918,17.28298568725586
1204693200,16.843564987182617,17.053220748901367
1204779600,16.21412467956543,16.2490291595459
1204866000,16.289663314819336,16.083881378173828
1205121600,15.735760688781738,15.516636848449707
1205208000,16.64084815979004,15.947447776794434
1205294400,16.596376419067383,15.660240173339844
1205380800,16.818696975708008,15.552538871765137
1205467200,16.35503387451172,15.164801597595215
1205726400,16.323278427124023,14.741169929504395
1205812800,17.269641876220703,16.06233787536621
1205899200,17.047334671020508,15.789487838745117
1205985600,17.822219848632812,16.679840087890625
1206331200,18.584400177001953,17.440959930419922
1206417600,18.266828536987305,17.002965927124023
1206504000,17.885738372802734,16.665483474731445
1206590400,17.650728225708008,16.529056549072266
1206676800,17.390321731567383,16.27775001525879
1206936000,17.765058517456055,16.47161293029785
1207022400,18.73048210144043,17.584558486938477
1207108800,18.520885467529297,17.649185180664062
1207195200,18.558990478515625,17.462501525878906
1207281600,18.285879135131836,17.419416427612305
1207540800,18.101682662963867,17.383520126342773
1207627200,17.8984375,17.247085571289062
1207713600,17.574514389038086,16.751646041870117
1207800000,18.025466918945312,17.6132869720459
1207886400,17.892087936401367,17.225542068481445
1208145600,17.726945877075195,17.254270553588867
1208232000,17.73965835571289,17.376331329345703
1208318400,17.796817779541016,17.635683059692383
1208404800,17.860336303710938,17.671701431274414
1208491200,18.21600914001465,17.902236938476562
1208750400,18.40655517578125,17.88782501220703
1208836800,18.114381790161133,17.520418167114258
1208923200,17.866676330566406,17.59966468811035
1209009600,18.368450164794922,18.024702072143555
1209096000,18.9146728515625,18.7451114654541
1209355200,18.882917404174805,18.471359252929688
1209441600,18.647905349731445,18.38491439819336
1209528000,18.292226791381836,18.14716911315918
1209614400,18.97183609008789,18.92521858215332
1209700800,19.13062858581543,18.82436180114746
1209960000,18.654264450073242,18.334474563598633
1210046400,18.597103118896484,18.305662155151367
1210132800,18.139795303344727,17.95986557006836
1210219200,17.733301162719727,17.38353729248047
1210305600,17.771413803100586,17.43396759033203
1210564800,18.190601348876953,17.786964416503906
1210651200,18.26047134399414,17.570842742919922
1210737600,18.4954833984375,17.938255310058594
1210824000,18.755887985229492,18.11115074157715
1210910400,18.48277473449707,17.931045532226562
1211169600,18.33669090270996,17.469993591308594
1211256000,17.383970260620117,17.116985321044922
1211342400,17.104507446289062,16.84322738647461
1211428800,17.091800689697266,16.900863647460938
1211515200,17.002883911132812,16.78558921813965
1211860800,17.32680320739746,16.936885833740234
1211947200,17.422073364257812,17.4051513671875
1212033600,17.599918365478516,17.570842742919922
1212120000,17.37761878967285,17.289884567260742
1212379200,17.250595092773438,17.333105087280273
1212465600,17.349863052368164,17.26827049255371
1212552000,17.407501220703125,17.318710327148438
1212638400,17.87502670288086,17.736547470092773
1212724800,17.407501220703125,16.944082260131836
1212984000,16.99761390686035,16.73516845703125
1213070400,17.106489181518555,16.792802810668945
1213156800,16.594118118286133,16.461410522460938
1213243200,16.959186553955078,16.771198272705078
1213329600,17.63165283203125,17.390737533569336
1213588800,17.61244773864746,17.32590675354004
1213675200,17.208959579467773,16.88645362854004
1213761600,17.00401496887207,16.677526473999023
1213848000,17.407501220703125,16.9801025390625
1213934400,16.81187629699707,16.447004318237305
1214193600,16.049732208251953,15.690569877624512
1214280000,16.209857940673828,15.78422737121582
1214366400,16.31232261657715,15.942712783813477
1214452800,15.793556213378906,15.272732734680176
1214539200,15.383674621582031,15.034998893737793
1214798400,14.99940299987793,14.948553085327148
1214884800,14.864900588989258,14.847692489624023
1214971200,14.422985076904297,14.573925018310547
1215057600,14.435796737670898,14.566728591918945
1215403200,14.294901847839355,14.473071098327637
1215489600,14.75602912902832,14.998968124389648
1215576000,14.326929092407227,14.566728591918945
1215662400,14.00670337677002,13.99039363861084
1215748800,13.820964813232422,13.615784645080566
1216008000,13.788942337036133,13.687824249267578
1216094400,13.744109153747559,13.169136047363281
1216180800,14.52546501159668,13.990617752075195
1216267200,14.97378158569336,14.547921180725098
1216353600,15.012207984924316,14.424878120422363
1216612800,14.807262420654297,14.294605255126953
1216699200,15.33884048461914,14.938765525817871
1216785600,16.030521392822266,15.344084739685059
1216872000,15.383674621582031,14.757817268371582
1216958400,15.242765426635742,14.46107292175293
1217217600,14.832880020141602,14.214993476867676
1217304000,15.582212448120117,14.996662139892578
1217390400,15.204337120056152,14.844672203063965
1217476800,15.261985778808594,14.707159042358398
1217563200,15.306809425354004,14.692676544189453
1217822400,15.300411224365234,14.794008255004883
1217908800,15.940863609313965,15.525026321411133
1217995200,15.947271347045898,15.373029708862305
1218081600,15.678281784057617,15.15589714050293
1218168000,16.88873291015625,16.487648010253906
1218427200,17.618852615356445,17.233135223388672
1218513600,17.59963607788086,17.414077758789062
1218600000,16.984800338745117,16.704784393310547
1218686400,17.401092529296875,17.233135223388672
1218772800,17.63165283203125,17.732542037963867
1219032000,17.266597747802734,17.761497497558594
1219118400,16.626144409179688,17.262094497680664
1219204800,16.632558822631836,17.587785720825195
1219291200,17.016822814941406,17.78321075439453
1219377600,17.362668991088867,17.993099212646484
1219636800,17.010421752929688,17.471986770629883
1219723200,17.30502700805664,17.775976181030273
1219809600,17.401092529296875,17.804916381835938
1219896000,17.561206817626953,18.022050857543945
1219982400,17.369075775146484,17.833873748779297
1220328000,18.127899169921875,19.05706024169922
1220414400,18.941619873046875,19.33209228515625
1220500800,18.45079803466797,18.65174102783203
1220587200,18.463722229003906,18.63726234436035
1220846400,19.47764015197754,19.802547454833984
1220932800,18.825374603271484,18.56489372253418
1221019200,18.79308319091797,18.260910034179688
1221105600,19.051410675048828,18.29709243774414
1221192000,18.599340438842773,18.398414611816406
1221451200,18.405593872070312,17.74702262878418
1221537600,17.811452865600586,17.66016387939453
1221624000,16.545669555664062,16.42251205444336
1221710400,17.40459632873535,17.421321868896484
1221796800,17.67583656311035,18.478036880493164
1222056000,16.545669555664062,17.21866226196289
1222142400,16.313173294067383,17.095624923706055
1222228800,16.158178329467773,17.13181495666504
1222315200,16.661909103393555,17.28380012512207
1222401600,17.08814239501953,17.70359230041504
1222660800,16.1387996673584,16.617929458618164
1222747200,16.720033645629883,17.146284103393555
1222833600,16.739404678344727,16.8133487701416
1222920000,16.054847717285156,16.234333038330078
1223006400,15.376744270324707,15.57568359375
1223265600,14.737397193908691,14.982192993164062
1223352000,14.136789321899414,14.135369300842285
1223438400,13.671812057495117,13.83862590789795
1223524800,12.871001243591309,13.208938598632812
1223611200,12.754755973815918,12.955615043640137
1223870400,14.020540237426758,14.475542068481445
1223956800,13.607229232788086,13.874815940856934
1224043200,12.806425094604492,13.187797546386719
1224129600,12.722468376159668,13.340466499328613
1224216000,13.051830291748047,14.038389205932617
1224475200,13.419947624206543,14.358270645141602
1224561600,13.252031326293945,13.972960472106934
1224648000,12.573929786682129,13.347737312316895
1224734400,12.309144973754883,13.165986061096191
1224820800,11.953949928283691,12.504413604736328
1225080000,12.2122802734375,12.24996280670166
1225166400,13.930129051208496,14.271028518676758
1225252800,13.981804847717285,14.074737548828125
1225339200,14.672807693481445,14.598179817199707
1225425600,15.234674453735352,15.775919914245605
1225688400,14.349909782409668,15.041648864746094
1225774800,15.105507850646973,15.71776008605957
1225861200,14.304701805114746,14.910783767700195
1225947600,13.516813278198242,13.885710716247559
1226034000,13.600765228271484,14.292837142944336
1226293200,13.3941068649292,14.118351936340332
1226379600,13.245576858520508,13.84936809539795
1226466000,12.787047386169434,13.340466499328613
1226552400,14.356369018554688,14.34372329711914
1226638800,13.264949798583984,13.253228187561035
1226898000,12.916214942932129,13.805749893188477
1226984400,13.374732971191406,13.885710716247559
1227070800,12.76121997833252,13.115097045898438
1227157200,11.960413932800293,12.228151321411133
1227243600,12.457687377929688,12.468066215515137
1227502800,13.833263397216797,14.147430419921875
1227589200,14.369284629821777,14.910783767700195
1227675600,15.208840370178223,15.45604133605957
1227848400,14.92467975616455,15.01983642578125
1228107600,13.697635650634766,13.813016891479492
1228194000,14.262253761291504,14.358270645141602
1228280400,14.856245994567871,15.45604133605957
1228366800,15.156505584716797,15.615974426269531
1228453200,15.926730155944824,16.24119758605957
1228712400,15.828808784484863,16.61924934387207
1228798800,15.143448829650879,16.0594482421875
1228885200,15.854930877685547,16.568359375
1228971600,15.006378173828125,15.645049095153809
1229058000,15.319680213928223,15.986748695373535
1229317200,15.280522346496582,15.950407028198242
1229403600,15.874510765075684,16.3866024017334
1229490000,16.1225528717041,16.70648193359375
1229576400,15.959362983703613,16.502920150756836
1229662800,15.809235572814941,16.3866024017334
1229922000,15.489395141601562,15.521471977233887
1230008400,15.417601585388184,15.346991539001465
1230094800,15.489395141601562,15.441497802734375
1230267600,15.378426551818848,15.36152458190918
1230526800,15.247888565063477,15.448771476745605
1230613200,15.084705352783203,15.645049095153809
1230699600,15.025962829589844,15.645049095153809
1230872400,15.75048828125,16.45929527282715
1231131600,16.12908363342285,16.691938400268555
1231218000,16.488082885742188,16.691938400268555
