timestamp,PEP,KO
1173157200,35.93422317504883,13.045472145080566
1173243600,35.81435775756836,12.995430946350098
1173330000,35.98557662963867,13.10662841796875
1173416400,35.88856506347656,13.22337818145752
1173672000,36.054073333740234,13.329005241394043
1173758400,35.47762680053711,13.175025939941406
1173844800,35.78011703491211,13.169428825378418
1173931200,35.95135498046875,13.180625915527344
1174017600,35.71162414550781,13.217024803161621
1174276800,35.8657341003418,13.250617027282715
1174363200,36.18534469604492,13.331809997558594
1174449600,36.630523681640625,13.510985374450684
1174536000,36.590579986572266,13.50818157196045
1174622400,36.579158782958984,13.452189445495605
1174881600,36.46500015258789,13.480188369750977
1174968000,35.92851257324219,13.443798065185547
1175054400,35.89426803588867,13.412999153137207
1175140800,36.29378890991211,13.468989372253418
1175227200,36.27666473388672,13.438190460205078
1175486400,36.17963409423828,13.583768844604492
1175572800,36.18534469604492,13.71535587310791
1175659200,36.37367630004883,13.846936225891113
1175745600,36.34515380859375,13.863737106323242
1176091200,35.95135498046875,13.894526481628418
1176177600,36.19106674194336,14.020516395568848
1176264000,36.07691192626953,13.897332191467285
1176350400,36.619102478027344,13.90572738647461
1176436800,36.756099700927734,13.964526176452637
1176696000,36.84741973876953,14.073702812194824
1176782400,37.555152893066406,14.437660217285156
1176868800,37.62362289428711,14.462852478027344
1176955200,37.686405181884766,14.488049507141113
1177041600,38.04026794433594,14.583237648010254
1177300800,38.006011962890625,14.460061073303223
1177387200,37.903297424316406,14.476851463317871
1177473600,38.228614807128906,14.485251426696777
1177560000,37.903297424316406,14.580439567565918
1177646400,37.83480453491211,14.574841499328613
1177905600,37.72065353393555,14.611238479614258
1177992000,37.8975830078125,14.734420776367188
1178078400,38.25145721435547,14.756818771362305
1178164800,38.416961669921875,14.812807083129883
1178251200,38.47975540161133,14.896801948547363
1178510400,38.514007568359375,15.008782386779785
1178596800,38.32566833496094,14.857603073120117
1178683200,38.337074279785156,14.868792533874512
1178769600,37.869056701660156,14.692425727844238
1178856000,38.12587356567383,14.75120735168457
1179115200,38.120174407958984,14.726019859313965
1179201600,38.49687194824219,14.686829566955566
1179288000,39.17605972290039,14.765213966369629
1179374400,39.090457916259766,14.614032745361328
1179460800,39.65548324584961,14.734420776367188
1179720000,39.398643493652344,14.532848358154297
1179806400,39.19318389892578,14.412467956542969
1179892800,39.204593658447266,14.370465278625488
1179979200,39.06761169433594,14.345271110534668
1180065600,39.278778076171875,14.527250289916992
1180411200,39.08474349975586,14.60843276977539
1180497600,39.136112213134766,14.852006912231445
1180584000,38.9991340637207,14.83520793914795
1180670400,39.21030807495117,14.782013893127441
1180929600,38.987709045410156,14.74561595916748
1181016000,38.59389114379883,14.647629737854004
1181102400,38.487709045410156,14.558036804199219
1181188800,38.08023452758789,14.384466171264648
1181275200,38.229461669921875,14.46565055847168
1181534400,37.902320861816406,14.454455375671387
1181620800,37.89657211303711,14.317276000976562
1181707200,38.10319519042969,14.475101470947266
1181793600,38.3901481628418,14.46101188659668
1181880000,38.26963806152344,14.53710651397705
1182139200,38.21796798706055,14.587841033935547
1182225600,37.764583587646484,14.483561515808105
1182312000,37.60386276245117,14.511743545532227
1182398400,37.81046676635742,14.680842399597168
1182484800,37.225074768066406,14.54837703704834
1182744000,37.104549407958984,14.590653419494629
1182830400,37.110294342041016,14.64138126373291
1182916800,37.40298080444336,14.779487609863281
1183003200,37.44890213012695,14.833036422729492
1183089600,37.219329833984375,14.742842674255371
1183348800,37.47760772705078,14.813302040100098
1183435200,37.644046783447266,14.909131050109863
1183608000,37.827693939208984,14.844305038452148
1183694400,38.005611419677734,14.82458209991455
1183953600,37.908050537109375,14.852761268615723
1184040000,37.80473709106445,14.683658599853516
1184126400,37.942481994628906,14.680842399597168
1184212800,38.4188346862793,14.833036422729492
1184299200,38.36717987060547,14.968308448791504
1184558400,38.447540283203125,15.176862716674805
1184644800,38.10892868041992,14.985227584838867
1184731200,37.95396423339844,15.058509826660156
1184817600,37.575164794921875,15.13459300994873
1184904000,37.116024017333984,14.996502876281738
1185163200,38.21796798706055,15.117691993713379
1185249600,38.02857208251953,14.999313354492188
1185336000,39.210872650146484,15.233244895935059
1185422400,38.3614616394043,14.931684494018555
1185508800,37.684207916259766,14.734395027160645
1185768000,37.82197189331055,14.765398979187012
1185854400,37.66126251220703,14.68647575378418
1185940800,38.126155853271484,15.013410568237305
1186027200,38.34424591064453,15.123323440551758
1186113600,38.14910888671875,15.016230583190918
1186372800,39.31991958618164,15.28396987915039
1186459200,39.69297409057617,15.348798751831055
1186545600,40.14064407348633,15.743370056152344
1186632000,39.31418991088867,15.740541458129883
1186718400,38.99851608276367,15.495349884033203
1186977600,39.073143005371094,15.365705490112305
1187064000,38.54512023925781,15.258607864379883
1187150400,38.64841842651367,15.17123794555664
1187236800,39.23957824707031,15.100781440734863
1187323200,39.81922912597656,15.345976829528809
1187582400,39.37732696533203,15.365705490112305
1187668800,39.28548049926758,15.227605819702148
1187755200,39.48636245727539,15.205057144165039
1187841600,38.97555923461914,15.213513374328613
1187928000,39.153472900390625,15.219151496887207
1188187200,39.084598541259766,15.221968650817871
1188273600,38.74598693847656,15.010592460632324
1188360000,39.13626480102539,15.081048965454102
1188446400,38.946876525878906,15.05005168914795
1188532800,39.044429779052734,15.157146453857422
1188878400,39.37732696533203,15.323429107666016
1188964800,39.207069396972656,15.131787300109863
1189051200,39.56483840942383,15.40516471862793
1189137600,39.23015213012695,15.385430335998535
1189396800,39.50715637207031,15.379796981811523
1189483200,40.320838928222656,15.686995506286621
1189569600,40.15349197387695,15.834449768066406
1189656000,40.32660675048828,15.842958450317383
1189742400,40.14192581176758,15.993252754211426
1190001600,40.280452728271484,15.675651550292969
1190088000,40.90369415283203,15.996085166931152
1190174400,41.036434173583984,16.05563735961914
1190260800,40.99027633666992,15.967729568481445
1190347200,41.226871490478516,16.035785675048828
1190606400,41.11720275878906,16.07832145690918
1190692800,41.09988784790039,16.169069290161133
1190779200,41.682777404785156,16.262645721435547
1190865600,41.90779495239258,16.25697135925293
1190952000,42.277164459228516,16.296672821044922
1191211200,42.70998001098633,16.418609619140625
1191297600,42.565711975097656,16.424272537231445
1191384000,42.398338317871094,16.325027465820312
1191470400,42.62918472290039,16.41009521484375
1191556800,42.554161071777344,16.46681022644043
1191816000,42.65227508544922,16.390241622924805
1191902400,42.2483024597168,16.41292953491211
1191988800,42.473365783691406,16.41009521484375
1192075200,41.41729736328125,16.217266082763672
1192161600,41.42307662963867,16.390241622924805
1192420800,41.174922943115234,16.344873428344727
1192507200,41.475006103515625,16.37890625
1192593600,41.61349868774414,16.756046295166016
1192680000,41.480770111083984,16.832616806030273
1192766400,40.62668991088867,16.662471771240234
1193025600,41.071041107177734,16.801422119140625
1193112000,41.27880096435547,16.943206787109375
1193198400,41.43460464477539,17.065141677856445
1193284800,41.53850555419922,17.382734298706055
1193371200,41.7462272644043,17.45929527282715
1193630400,42.53107452392578,17.535858154296875
1193716800,42.61186981201172,17.504663467407227
1193803200,42.5426139831543,17.513181686401367
1193889600,41.77510070800781,17.269311904907227
1193976000,42.11555862426758,17.158716201782227
1194238800,41.98862838745117,17.110511779785156
1194325200,42.40987777709961,17.300504684448242
1194411600,41.7462272644043,17.00274658203125
1194498000,42.4156608581543,17.430946350097656
1194584400,42.40412139892578,17.24945640563965
1194843600,41.878971099853516,16.97439956665039
1194930000,42.323326110839844,17.309005737304688
1195016400,42.73881530761719,17.399751663208008
1195102800,42.46181869506836,17.567052841186523
1195189200,42.79076385498047,17.757043838500977
1195448400,43.32744598388672,17.666309356689453
1195534800,43.1889533996582,17.805248260498047
1195621200,43.30437088012695,17.652122497558594
1195794000,43.575584411621094,17.666309356689453
1196053200,43.102386474609375,17.504663467407227
1196139600,43.81220245361328,17.8591251373291
1196226000,44.527801513671875,17.958921432495117
1196312400,44.16999435424805,17.90189552307129
1196398800,44.53931427001953,17.705163955688477
1196658000,44.19306564331055,17.733686447143555
1196744400,44.23347854614258,17.890493392944336
1196830800,44.23056411743164,17.976022720336914
1196917200,44.671295166015625,17.981727600097656
1197003600,44.653907775878906,18.004541397094727
1197262800,44.816287994384766,18.038745880126953
1197349200,44.352359771728516,17.953214645385742
1197435600,45.28602600097656,18.181303024291992
1197522000,45.63396453857422,18.272539138793945
1197608400,45.500606536865234,18.192705154418945
1197867600,44.86848831176758,17.81066131591797
1197954000,44.66551208496094,17.73938751220703
1198040400,44.53213119506836,17.919002532958984
1198126800,44.358154296875,17.75649642944336
1198213200,44.85689163208008,17.981727600097656
1198472400,45.06564712524414,18.021636962890625
1198645200,44.816287994384766,17.96462059020996
1198731600,44.47994613647461,17.76219367980957
1198818000,44.671295166015625,17.753644943237305
1199077200,44.01600646972656,17.49704933166504
1199250000,43.66223907470703,17.41720962524414
1199336400,43.94641876220703,17.599681854248047
1199422800,43.81303024291992,17.633892059326172
1199682000,44.83950424194336,18.050148010253906
1199768400,45.19903564453125,18.124284744262695
1199854800,45.6629753112793,18.608957290649414
1199941200,46.14432144165039,18.69164276123047
1200027600,45.10626220703125,18.181303024291992
1200286800,44.60750961303711,18.332406997680664
1200373200,43.39547348022461,18.13568115234375
1200459600,42.647396087646484,17.861974716186523
1200546000,41.81230926513672,17.688058853149414
1200632400,41.441139221191406,17.31742286682129
1200978000,40.26970291137695,16.761470794677734
1201064400,40.88441848754883,16.784273147583008
1201150800,40.43789291381836,17.072235107421875
1201237200,39.96814727783203,16.653121948242188
1201496400,40.751041412353516,16.938234329223633
1201582800,39.799964904785156,16.693035125732422
1201669200,39.080875396728516,16.47065544128418
1201755600,39.4636344909668,16.821340560913086
1201842000,39.91597366333008,16.895465850830078
1202101200,40.14212417602539,16.71584701538086
1202187600,39.40562057495117,16.365169525146484
1202274000,38.69811248779297,16.45354652404785
1202360400,40.83222961425781,16.664531707763672
1202446800,40.48427200317383,16.892620086669922
1202706000,41.15119171142578,16.963891983032227
1202792400,41.731109619140625,17.083637237548828
1202878800,41.539756774902344,16.932531356811523
1202965200,41.50495147705078,16.693035125732422
1203051600,41.59772491455078,16.752912521362305
1203397200,41.25558090209961,16.56474494934082
1203483600,41.243980407714844,16.601804733276367
1203570000,41.220787048339844,16.53337860107422
1203656400,41.394752502441406,16.610361099243164
1203915600,41.51654052734375,16.755760192871094
1204002000,41.36577224731445,16.9696044921875
1204088400,41.290367126464844,17.12070655822754
1204174800,41.20918273925781,16.952478408813477
1204261200,40.33930587768555,16.667377471923828
1204520400,40.69305419921875,16.827043533325195
1204606800,40.617645263671875,16.92681884765625
1204693200,40.976234436035156,17.015214920043945
1204779600,40.882938385009766,16.849843978881836
1204866000,40.57394027709961,16.778573989868164
1205121600,40.241600036621094,16.72440528869629
1205208000,40.7838249206543,16.955345153808594
1205294400,40.556434631347656,16.984033584594727
1205380800,40.36989212036133,16.90943145751953
1205467200,39.90925598144531,16.50771141052246
1205726400,40.31740951538086,16.553619384765625
1205812800,40.82463455200195,17.047161102294922
1205899200,40.917930603027344,17.20497703552246
1205985600,41.50680160522461,17.514869689941406
1206331200,41.658390045166016,17.555051803588867
1206417600,41.71086883544922,17.621047973632812
1206504000,41.48932647705078,17.54644012451172
1206590400,41.50680160522461,17.592348098754883
1206676800,41.72252655029297,17.486181259155273
1206936000,42.09568405151367,17.46609878540039
1207022400,42.05486297607422,17.629653930664062
1207108800,41.64091110229492,17.348451614379883
1207195200,41.62924575805664,17.37714385986328
1207281600,41.70502471923828,17.288192749023438
1207540800,41.8974494934082,17.322629928588867
1207627200,41.55928421020508,17.362794876098633
1207713600,41.37852096557617,17.440265655517578
1207800000,41.80415344238281,17.598085403442383
1207886400,41.62924575805664,17.299665451049805
1208145600,41.36688995361328,17.50339698791504
1208232000,41.5242919921875,17.486181259155273
1208318400,41.46016311645508,17.54644012451172
1208404800,41.26192855834961,17.41158103942871
1208491200,41.16280746459961,17.24802017211914
1208750400,40.75467300415039,17.316883087158203
1208836800,40.288246154785156,17.184894561767578
1208923200,40.340702056884766,17.30828094482422
1209009600,39.646888732910156,17.288192749023438
1209096000,39.42533874511719,17.02420425415039
1209355200,39.74018859863281,16.923778533935547
1209441600,39.763519287109375,16.84917640686035
1209528000,39.955894470214844,16.892210006713867
1209614400,39.93840789794922,16.955337524414062
1209700800,40.288246154785156,16.863515853881836
1209960000,39.97923278808594,16.75161361694336
1210046400,39.97923278808594,16.720041275024414
1210132800,39.65272521972656,16.364242553710938
1210219200,39.378684997558594,16.151901245117188
1210305600,39.361209869384766,16.111736297607422
1210564800,39.267921447753906,16.183469772338867
1210651200,39.20960998535156,16.212160110473633
1210737600,39.12216567993164,16.223642349243164
1210824000,39.68772506713867,16.358505249023438
1210910400,39.57110595703125,16.375717163085938
1211169600,39.66438293457031,16.504837036132812
1211256000,39.332061767578125,16.381460189819336
1211342400,39.22126388549805,16.255205154418945
1211428800,39.86845016479492,16.720041275024414
1211515200,39.79849624633789,16.823347091674805
1211860800,40.23576736450195,16.811870574951172
1211947200,39.60609436035156,16.481891632080078
1212033600,40.130828857421875,16.60527229309082
1212120000,39.82182312011719,16.430238723754883
1212379200,39.384521484375,16.355634689331055
1212465600,39.093021392822266,16.183469772338867
1212552000,39.11941909790039,16.269550323486328
1212638400,39.48319625854492,16.41014862060547
1212724800,38.44462585449219,16.011301040649414
1212984000,38.35662841796875,16.02852439880371
1213070400,39.653358459472656,16.645448684692383
1213156800,39.600555419921875,16.50391387939453
1213243200,39.87046813964844,16.50391387939453
1213329600,39.62989044189453,16.007122039794922
1213588800,38.749752044677734,15.64897632598877
1213675200,38.650001525878906,15.585429191589355
1213761600,38.174713134765625,15.354363441467285
1213848000,38.661746978759766,15.412132263183594
1213934400,38.186458587646484,15.498777389526367
1214193600,37.92241287231445,15.383252143859863
1214280000,37.56448745727539,15.415013313293457
1214366400,38.44462585449219,15.625858306884766
1214452800,38.00455856323242,15.371685981750488
1214539200,37.51169204711914,14.973095893859863
1214798400,37.31218338012695,15.013537406921387
1214884800,37.78746032714844,14.730483055114746
1214971200,38.58546447753906,14.83735179901123
1215057600,39.178096771240234,14.869125366210938
1215403200,39.090087890625,14.814247131347656
1215489600,38.626522064208984,14.86623477935791
1215576000,38.34487533569336,14.698707580566406
1215662400,38.48569869995117,14.45319938659668
1215748800,37.940025329589844,14.51963996887207
1216008000,38.08671188354492,14.718928337097168
1216094400,38.47397232055664,14.958662033081055
1216180800,38.77908706665039,15.117517471313477
1216267200,38.450496673583984,14.5398530960083
1216353600,38.380096435546875,14.45031452178955
1216612800,37.81679153442383,14.326116561889648
1216699200,38.8377685546875,14.831573486328125
1216785600,39.73551559448242,15.163728713989258
1216872000,39.547752380371094,14.97887897491455
1216958400,39.44211959838867,15.036642074584961
1217217600,39.14287185668945,14.773815155029297
1217304000,39.30131530761719,14.89511775970459
1217390400,39.26021957397461,14.820022583007812
1217476800,39.05485534667969,14.874897003173828
1217563200,39.09592819213867,15.348588943481445
1217822400,39.7061767578125,15.568097114562988
1217908800,40.20491027832031,15.859821319580078
1217995200,40.2166633605957,15.98979663848877
1218081600,39.87046813964844,15.599867820739746
1218168000,40.691925048828125,16.00423812866211
1218427200,40.64499282836914,15.986903190612793
1218513600,40.85036087036133,15.825164794921875
1218600000,40.920772552490234,15.94647216796875
1218686400,41.03813934326172,15.89159107208252
1218772800,41.190670013427734,15.903143882751465
1219032000,40.961849212646484,15.692296981811523
1219118400,41.13199996948242,15.692296981811523
1219204800,40.985313415527344,15.698068618774414
1219291200,40.715423583984375,15.455451011657715
1219377600,41.014644622802734,15.703850746154785
1219636800,40.51590347290039,15.472783088684082
1219723200,40.310523986816406,15.458342552185059
1219809600,40.603919982910156,15.53632640838623
1219896000,40.59804153442383,15.342812538146973
1219982400,40.181461334228516,15.039529800415039
1220328000,40.7564697265625,15.007762908935547
1220414400,40.84798049926758,14.92110824584961
1220500800,40.37569046020508,14.935555458068848
1220587200,40.6885986328125,14.999099731445312
1220846400,41.526912689208984,15.417903900146484
1220932800,41.91656494140625,15.562323570251465
1221019200,42.40657424926758,15.542102813720703
1221105600,42.87297058105469,15.75153923034668
1221192000,43.185855865478516,15.85334300994873
1221451200,42.713558197021484,15.926071166992188
1221537600,43.08550262451172,15.955160140991211
1221624000,42.317996978759766,15.31811809539795
1221710400,43.233089447021484,15.53046703338623
1221796800,43.20948028564453,15.335566520690918
1222056000,41.96379089355469,14.945783615112305
1222142400,41.76896286010742,14.742171287536621
1222228800,41.38522720336914,14.599627494812012
1222315200,42.093692779541016,14.969051361083984
1222401600,42.33574295043945,15.265755653381348
1222660800,41.12546920776367,14.843976020812988
1222747200,42.07595443725586,15.382109642028809
1222833600,42.29439926147461,15.754446029663086
1222920000,41.863433837890625,15.591553688049316
1223006400,40.735801696777344,15.291940689086914
1223265600,39.342529296875,14.811975479125977
1223352000,38.44517517089844,14.340734481811523
1223438400,37.553688049316406,13.7909574508667
1223524800,35.139076232910156,12.595417022705078
1223611200,34.123619079589844,12.071818351745605
1223870400,36.46741485595703,13.747332572937012
1223956800,32.11635208129883,12.72049617767334
1224043200,30.256677627563477,12.860122680664062
1224129600,31.337051391601562,13.316819190979004
1224216000,31.809362411499023,12.857211112976074
1224475200,33.50962829589844,13.514617919921875
1224561600,32.4705696105957,13.389540672302246
1224648000,31.66766929626465,13.200461387634277
1224734400,31.573205947875977,12.525601387023926
1224820800,30.55775260925293,12.10382080078125
1225080000,30.398372650146484,11.929289817810059
1225166400,32.96059799194336,13.162643432617188
1225252800,32.4705696105957,12.755400657653809
1225339200,33.69856262207031,12.991022109985352
1225425600,33.65721893310547,12.816492080688477
1225688400,33.92880630493164,13.220823287963867
1225774800,34.44240951538086,13.389540672302246
1225861200,33.65721893310547,13.011384010314941
1225947600,32.38201904296875,12.941569328308105
1226034000,32.68311309814453,13.453532218933105
1226293200,32.24033737182617,13.351720809936523
1226379600,32.51780319213867,12.927026748657227
1226466000,31.34886360168457,12.749585151672363
1226552400,32.81888961791992,13.46225643157959
1226638800,31.596820831298828,13.095745086669922
1226898000,31.27212142944336,12.79030990600586
1226984400,31.372478485107422,12.650687217712402
1227070800,30.758485794067383,12.29580020904541
1227157200,29.689910888671875,11.946738243103027
1227243600,32.228519439697266,12.79903793334961
1227502800,32.860225677490234,13.156826972961426
1227589200,31.880203247070312,13.110281944274902
1227675600,32.42926788330078,13.312701225280762
1227848400,33.474212646484375,13.749812126159668
1228107600,31.66766929626465,13.004680633544922
1228194000,32.145877838134766,12.887333869934082
1228280400,32.17860412597656,13.535653114318848
1228366800,31.137313842773438,13.127887725830078
1228453200,31.756118774414062,13.48872184753418
1228712400,31.89298439025879,13.48872184753418
1228798800,31.101625442504883,13.151354789733887
1228885200,31.541913986206055,13.292169570922852
1228971600,31.36343002319336,12.972405433654785
1229058000,30.958799362182617,13.075080871582031
1229317200,31.19084930419922,13.19243049621582
1229403600,32.255943298339844,13.62952995300293
1229490000,32.32735824584961,13.342042922973633
1229576400,32.5534553527832,13.254033088684082
1229662800,32.184547424316406,13.034014701843262
1229922000,31.982236862182617,13.101482391357422
1230008400,32.23214340209961,12.899063110351562
1230094800,32.452308654785156,12.937203407287598
1230267600,32.464202880859375,13.07801342010498
1230526800,32.17264938354492,13.028149604797363
1230613200,32.65461349487305,13.180697441101074
1230699600,32.58916091918945,13.280433654785156
1230872400,33.30317306518555,13.465249061584473
1231131600,33.08302307128906,13.330309867858887
