timestamp,V,MA
1222142400,14.72286319732666,18.068090438842773
1222228800,14.454377174377441,17.735013961791992
1222315200,14.216693878173828,17.370912551879883
1222401600,13.65330696105957,16.888187408447266
1222660800,12.720202445983887,15.333230018615723
1222747200,13.510260581970215,16.1818790435791
1222833600,13.492653846740723,15.635283470153809
1222920000,12.67398738861084,14.612336158752441
1223006400,12.508929252624512,14.618725776672363
1223265600,12.18762493133545,15.276660919189453
1223352000,11.256720542907715,14.481842994689941
1223438400,11.582427024841309,14.937631607055664
1223524800,10.970622062683105,14.221525192260742
1223611200,11.443780899047852,13.857080459594727
1223870400,12.955677032470703,15.85649299621582
1223956800,12.678389549255371,15.899431228637695
1224043200,10.948612213134766,14.02514934539795
1224129600,11.679251670837402,14.311040878295898
1224216000,11.492196083068848,14.317436218261719
1224475200,11.445978164672852,13.7136812210083
1224561600,11.157684326171875,13.68079662322998
1224648000,10.675725936889648,12.872444152832031
1224734400,10.633910179138184,12.42214298248291
1224820800,10.559082984924316,11.930734634399414
1225080000,10.253186225891113,11.540719985961914
1225166400,10.997034072875977,12.423056602478027
1225252800,11.15548324584961,12.397482872009277
1225339200,11.93894100189209,12.79298210144043
1225425600,12.181025505065918,13.501775741577148
1225688400,11.551616668701172,13.142810821533203
1225774800,13.162549018859863,15.549600601196289
1225861200,12.427502632141113,14.237052917480469
1225947600,11.340344429016113,13.088918685913086
1226034000,11.77388858795166,13.493552207946777
1226293200,11.441575050354004,13.047815322875977
1226379600,11.837711334228516,12.924508094787598
1226466000,11.41103458404541,12.465069770812988
1226552400,12.004191398620605,13.425960540771484
1226638800,11.960090637207031,13.123628616333008
1226898000,11.633742332458496,12.398396492004395
1226984400,12.04829216003418,12.915377616882324
1227070800,11.373549461364746,11.83209228515625
1227157200,10.615015029907227,11.060272216796875
1227243600,10.226938247680664,11.558073997497559
1227502800,10.96341609954834,12.008378982543945
1227589200,10.921517372131348,12.701640129089355
1227675600,11.466164588928223,13.295345306396484
1227848400,11.589644432067871,13.271598815917969
1228107600,10.595175743103027,11.964529991149902
1228194000,10.954593658447266,12.236723899841309
1228280400,11.563185691833496,12.599342346191406
1228366800,11.203764915466309,12.1727876663208
1228453200,11.72635269165039,12.798457145690918
1228712400,12.383459091186523,13.454278945922852
1228798800,11.803535461425781,13.080699920654297
1228885200,11.721946716308594,13.2441987991333
1228971600,11.486004829406738,12.637702941894531
1229058000,11.675636291503906,12.678808212280273
1229317200,11.631539344787598,12.72265338897705
1229403600,12.076956748962402,13.527348518371582
1229490000,12.207056045532227,13.580327033996582
1229576400,12.06152057647705,13.592194557189941
1229662800,12.121052742004395,13.91462230682373
1229922000,11.85204029083252,13.262462615966797
1230008400,11.82999038696289,12.935470581054688
1230094800,11.662409782409668,12.99118709564209
1230267600,11.741791725158691,12.872444152832031
1230526800,11.503644943237305,12.727219581604004
1230613200,11.243451118469238,12.704380989074707
1230699600,11.565390586853027,13.055122375488281
1230872400,11.78368091583252,13.68079662322998
1231131600,11.867476463317871,13.998661994934082
1231218000,12.70318603515625,14.798788070678711
1231304400,12.427556991577148,13.902839660644531
1231390800,12.29525089263916,13.967745780944824
1231477200,12.26438045501709,13.717243194580078
1231736400,11.67784309387207,13.534395217895508
1231822800,11.71753215789795,13.753811836242676
1231909200,11.239043235778809,13.28389835357666
1231995600,10.888440132141113,11.91253662109375
1232082000,10.45405387878418,11.722376823425293
1232427600,9.353739738464355,10.895899772644043
1232514000,9.741827964782715,12.077101707458496
1232600400,9.741827964782715,11.779970169067383
1232686800,9.772698402404785,11.469131469726562
1232946000,9.391226768493652,11.256114959716797
1233032400,9.735213279724121,11.588895797729492
1233118800,10.412153244018555,12.219720840454102
1233205200,10.202677726745605,11.801912307739258
1233291600,10.881831169128418,12.413541793823242
1233550800,11.01854419708252,12.5232515335083
1233637200,10.670147895812988,12.771923065185547
1233723600,10.833316802978516,12.813066482543945
1233810000,11.849838256835938,14.613201141357422
1233896400,12.218074798583984,14.8563871383667
1234155600,12.198229789733887,14.812500953674316
1234242000,11.874089241027832,14.442237854003906
1234328400,12.142526626586914,14.991691589355469
1234414800,12.460672378540039,14.792390823364258
1234501200,12.361250877380371,14.801533699035645
1234846800,11.985663414001465,14.178937911987305
1234933200,12.405435562133789,14.540060997009277
1235019600,12.290555953979492,14.129569053649902
1235106000,12.29718017578125,14.445892333984375
1235365200,11.985663414001465,13.949464797973633
1235451600,12.449626922607422,14.743934631347656
1235538000,12.244155883789062,14.862789154052734
1235624400,12.385552406311035,14.234705924987793
1235710800,12.529163360595703,14.447723388671875
1235970000,11.965777397155762,13.771186828613281
1236056400,12.009965896606445,13.805929183959961
1236142800,12.215432167053223,13.757473945617676
1236229200,11.802289009094238,13.432002067565918
1236315600,11.088671684265137,13.022424697875977
1236571200,11.002506256103516,13.022424697875977
1236657600,11.680774688720703,13.574621200561523
1236744000,11.349370002746582,13.516115188598633
1236830400,11.950311660766602,14.359955787658691
1236916800,11.49960994720459,14.473322868347168
1237176000,11.52612018585205,14.050949096679688
1237262400,12.215432167053223,14.845416069030762
1237348800,12.44078540802002,14.604975700378418
1237435200,11.64100456237793,14.088431358337402
1237521600,11.605657577514648,14.219165802001953
1237780800,12.270669937133789,14.89204216003418
1237867200,11.842057228088379,14.891130447387695
1237953600,11.654261589050293,15.041975975036621
1238040000,12.261831283569336,15.531096458435059
1238126400,11.985663414001465,15.310770988464355
1238385600,11.819966316223145,14.906671524047852
1238472000,12.283924102783203,15.311676979064941
1238558400,11.994505882263184,14.635144233703613
1238644800,12.281715393066406,15.145293235778809
1238731200,13.273710250854492,15.912342071533203
1238990400,13.063823699951172,15.68194580078125
1239076800,12.626375198364258,15.154437065124512
1239163200,12.774397850036621,15.311827659606934
1239249600,12.988701820373535,15.781253814697266
1239595200,13.501267433166504,16.11067771911621
1239681600,12.887076377868652,15.199273109436035
1239768000,13.059406280517578,15.140707969665527
1239854400,12.829633712768555,14.796637535095215
1239940800,12.814165115356445,14.921085357666016
1240200000,12.151365280151367,13.895296096801758
1240286400,12.953352928161621,15.040966033935547
1240372800,12.705910682678223,14.711535453796387
1240459200,12.864984512329102,15.121490478515625
1240545600,13.339987754821777,15.838902473449707
1240804800,13.006379127502441,15.148943901062012
1240891200,13.412898063659668,15.331042289733887
1240977600,14.03150749206543,16.307418823242188
1241064000,14.351866722106934,16.786911010742188
1241150400,14.362908363342285,15.821515083312988
1241409600,15.06768798828125,16.378793716430664
1241496000,14.88873291015625,16.78325843811035
1241582400,14.623615264892578,16.78507423400879
1241668800,14.477798461914062,16.542587280273438
1241755200,15.118502616882324,16.93606185913086
1242014400,14.566166877746582,16.560890197753906
1242100800,14.409308433532715,16.306499481201172
1242187200,14.266578674316406,15.625683784484863
1242273600,14.277641296386719,15.86268424987793
1242360000,14.399351119995117,15.842568397521973
1242619200,14.695884704589844,15.867263793945312
1242705600,14.339603424072266,15.256914138793945
1242792000,14.375005722045898,15.522287368774414
1242878400,14.6671142578125,15.71079158782959
1242964800,14.549832344055176,15.406071662902832
1243310400,14.775546073913574,15.428960800170898
1243396800,14.587451934814453,15.31639575958252
1243483200,14.71579360961914,15.749228477478027
1243569600,14.98355484008789,16.13538360595703
1243828800,14.751199722290039,15.897469520568848
1243915200,14.784393310546875,15.408820152282715
1244001600,15.098623275756836,15.32829475402832
1244088000,15.384085655212402,15.409734725952148
1244174400,15.330989837646484,15.343852996826172
1244433600,15.446053504943848,15.187372207641602
1244520000,15.187142372131348,15.38960075378418
1244606400,15.328766822814941,15.885571479797363
1244692800,14.764482498168945,15.551569938659668
1244779200,14.242238998413086,15.287114143371582
1245038400,14.257729530334473,15.233121871948242
1245124800,13.821781158447266,14.966840744018555
1245211200,13.576147079467773,15.03089714050293
1245297600,13.589426040649414,14.951290130615234
1245384000,13.580578804016113,14.764608383178711
1245643200,13.551809310913086,14.346424102783203
1245729600,13.868253707885742,14.652979850769043
1245816000,13.518616676330566,14.738073348999023
1245902400,13.708922386169434,15.032722473144531
1245988800,14.122740745544434,15.456398963928223
1246248000,13.936853408813477,15.386858940124512
1246334400,13.7775239944458,15.309991836547852
1246420800,13.45444107055664,15.175477027893066
1246507200,13.295113563537598,15.215744972229004
1246852800,13.425676345825195,15.264244079589844
1246939200,13.213235855102539,14.732583999633789
1247025600,13.16455078125,14.718846321105957
1247112000,13.374778747558594,14.9111909866333
1247198400,13.246428489685059,14.706022262573242
1247457600,13.354860305786133,15.160319328308105
1247544000,13.341584205627441,15.197875022888184
1247630400,13.863829612731934,15.787728309631348
1247716800,14.253302574157715,16.328115463256836
1247803200,14.184697151184082,16.471908569335938
1248062400,14.852993965148926,16.61663818359375
1248148800,14.859636306762695,16.57266616821289
1248235200,14.793248176574707,16.62213897705078
1248321600,14.868486404418945,17.024215698242188
1248408000,14.890613555908203,16.98758888244629
1248667200,15.08977222442627,17.32280731201172
1248753600,14.671536445617676,17.122230529785156
1248840000,14.77775764465332,17.269685745239258
1248926400,14.872912406921387,17.7789363861084
1249012800,14.485651969909668,17.77161407470703
1249272000,15.293364524841309,18.37885856628418
1249358400,15.29115104675293,18.602344512939453
1249444800,15.131823539733887,18.59135627746582
1249531200,15.191571235656738,18.4539737701416
1249617600,15.306639671325684,18.715919494628906
1249876800,15.242464065551758,18.53273582458496
1249963200,15.182709693908691,18.56479263305664
1250049600,15.170523643493652,18.714101791381836
1250136000,15.221505165100098,18.682039260864258
1250222400,15.02646541595459,18.557470321655273
1250481600,14.722833633422852,17.946552276611328
1250568000,14.8513822555542,18.150800704956055
1250654400,14.893486976623535,18.07111167907715
1250740800,15.028684616088867,18.595016479492188
1250827200,15.292421340942383,18.982458114624023
1251086400,15.059713363647461,18.70584487915039
1251172800,15.287992477416992,19.136335372924805
1251259200,15.558378219604492,18.931171417236328
1251345600,15.449782371520996,18.922916412353516
1251432000,15.62487506866455,18.645395278930664
1251691200,15.757838249206543,18.559293746948242
1251777600,15.55394458770752,18.37978172302246
1251864000,15.536213874816895,18.359630584716797
1251950400,15.71573543548584,18.629833221435547
1252036800,15.593841552734375,18.872541427612305
1252382400,15.724599838256836,19.00077247619629
1252468800,15.62043285369873,19.262725830078125
1252555200,16.026012420654297,19.380876541137695
1252641600,16.021587371826172,19.125343322753906
1252900800,16.150131225585938,19.05023765563965
1252987200,16.223264694213867,19.603445053100586
1253073600,16.420522689819336,20.128267288208008
1253160000,16.36067771911621,20.168575286865234
1253246400,16.354026794433594,20.47723960876465
1253505600,16.265378952026367,20.39022445678711
1253592000,16.49144744873047,20.569744110107422
1253678400,16.382841110229492,20.094383239746094
1253764800,16.296409606933594,19.686800003051758
1253851200,15.660331726074219,18.748899459838867
1254110400,15.766708374023438,19.0639705657959
1254196800,15.418744087219238,18.935747146606445
1254283200,15.316805839538574,18.515338897705078
1254369600,15.319023132324219,18.26436996459961
1254456000,15.024252891540527,18.290021896362305
1254715200,15.1062593460083,18.366947174072266
1254801600,15.12841796875,18.38710594177246
1254888000,15.704649925231934,19.331209182739258
1254974400,15.897475242614746,19.336708068847656
1255060800,16.1656436920166,19.653846740722656
1255320000,16.334087371826172,19.798673629760742
1255406400,16.549057006835938,19.92333984375
1255492800,16.577877044677734,20.117658615112305
1255579200,16.639921188354492,20.656620025634766
1255665600,16.464847564697266,20.520051956176758
1255924800,16.611120223999023,20.678619384765625
1256011200,16.633283615112305,20.62362289428711
1256097600,16.664318084716797,20.685041427612305
1256184000,16.775127410888672,21.015928268432617
1256270400,16.427165985107422,21.078258514404297
1256529600,16.13018226623535,20.234067916870117
1256616000,16.37840461730957,20.21573257446289
1256702400,16.970151901245117,20.21116065979004
1256788800,17.127513885498047,20.891263961791992
1256875200,16.790639877319336,20.07549476623535
1257138000,17.129732131958008,20.408227920532227
1257224400,17.20951271057129,20.092008590698242
1257310800,17.355792999267578,20.621788024902344
1257397200,17.639480590820312,21.104841232299805
1257483600,17.657211303710938,21.714387893676758
1257742800,17.987430572509766,22.199275970458984
1257829200,17.97413444519043,21.876623153686523
1257915600,17.91208267211914,21.806049346923828
1258002000,17.740055084228516,21.713468551635742
1258088400,17.7578125,21.51457405090332
1258347600,17.65791893005371,21.155254364013672
1258434000,17.879899978637695,21.173595428466797
1258520400,17.844379425048828,20.832609176635742
1258606800,17.79776382446289,21.090179443359375
1258693200,17.7578125,21.18825340270996
1258952400,17.855480194091797,21.64930534362793
1259038800,17.895437240600586,21.78313636779785
1259125200,18.155141830444336,21.983856201171875
1259298000,17.831064224243164,21.59431266784668
1259557200,17.979785919189453,22.077354431152344
1259643600,18.417072296142578,22.272600173950195
1259730000,18.250591278076172,22.220346450805664
1259816400,17.764461517333984,21.646560668945312
1259902800,17.817752838134766,22.12044334411621
1260162000,17.74226951599121,21.901369094848633
1260248400,17.75558853149414,21.871135711669922
1260334800,18.14626121520996,22.268020629882812
1260421200,18.272783279418945,22.376174926757812
1260507600,18.055252075195312,22.35968017578125
1260766800,18.816617965698242,22.68415069580078
1260853200,19.12071990966797,22.507247924804688
1260939600,19.318279266357422,22.58515739440918
1261026000,19.318279266357422,22.708904266357422
1261112400,19.74890899658203,23.3587703704834
1261371600,19.424829483032227,23.406436920166016
1261458000,19.156248092651367,23.430269241333008
1261544400,19.122941970825195,23.40277671813965
1261630800,19.154014587402344,23.41193962097168
1261976400,19.258352279663086,23.55492401123047
1262062800,19.538026809692383,23.681419372558594
1262149200,19.564659118652344,23.646587371826172
1262235600,19.413726806640625,23.463268280029297
1262581200,19.564659118652344,23.542089462280273
1262667600,19.340476989746094,23.472436904907227
1262754000,19.080766677856445,23.438501358032227
1262840400,19.258352279663086,23.28533935546875
1262926800,19.311626434326172,23.29359245300293
1263186000,19.256120681762695,22.91022491455078
1263272400,19.165119171142578,22.897380828857422
1263358800,19.342697143554688,23.49261474609375
1263445200,19.40929412841797,23.88973617553711
1263531600,19.12071990966797,24.088754653930664
1263877200,19.500301361083984,24.281362533569336
1263963600,19.404850006103516,24.156620025634766
1264050000,18.745590209960938,23.709054946899414
1264136400,18.363794326782227,23.094568252563477
1264395600,18.208417892456055,23.153274536132812
1264482000,18.01308250427246,22.801088333129883
1264568400,18.62572479248047,23.50911521911621
1264654800,18.346036911010742,22.878129959106445
1264741200,18.208417892456055,22.91939926147461
1265000400,18.570226669311523,23.24223518371582
1265086800,18.647918701171875,23.163358688354492
1265173200,18.539154052734375,22.706621170043945
1265259600,18.434825897216797,20.37066078186035
1265346000,18.326059341430664,20.244998931884766
1265605200,18.434825897216797,20.764118194580078
1265691600,18.483659744262695,20.493553161621094
1265778000,18.593706130981445,20.809967041015625
1265864400,18.927165985107422,21.002565383911133
1265950800,18.847135543823242,20.679746627807617
1266296400,19.09166717529297,20.66323471069336
1266382800,19.21171760559082,20.620115280151367
1266469200,19.33176040649414,20.360570907592773
1266555600,19.298410415649414,20.41835594177246
1266814800,19.320650100708008,20.566007614135742
1266901200,19.1450252532959,20.362407684326172
1266987600,19.03609275817871,20.337642669677734
1267074000,18.947174072265625,20.31379508972168
1267160400,18.958290100097656,20.57794189453125
1267419600,19.300642013549805,21.345582962036133
1267506000,19.218393325805664,21.260292053222656
1267592400,19.296192169189453,21.291467666625977
1267678800,19.34954261779785,21.369422912597656
1267765200,19.67633628845215,21.96923828125
1268024400,20.147628784179688,22.525941848754883
1268110800,20.04092025756836,22.605741500854492
1268197200,20.34547996520996,22.891881942749023
1268283600,20.616687774658203,22.946001052856445
1268370000,20.730060577392578,22.925825119018555
1268625600,20.543331146240234,22.93590545654297
1268712000,20.374370574951172,22.8680362701416
1268798400,20.3432559967041,22.804758071899414
1268884800,20.036479949951172,22.589216232299805
1268971200,19.74970054626465,22.41130828857422
1269230400,19.8386173248291,22.660768508911133
1269316800,20.00312614440918,22.524110794067383
1269403200,19.729692459106445,22.44065284729004
1269489600,20.098716735839844,22.569971084594727
1269576000,20.063152313232422,22.583724975585938
1269835200,20.060928344726562,22.746061325073242
1269921600,20.22987174987793,23.149599075317383
1270008000,20.23655128479004,23.295433044433594
1270094400,20.574447631835938,23.289928436279297
1270440000,20.55668067932129,23.440336227416992
1270526400,20.54110336303711,23.731069564819336
1270612800,20.1653995513916,23.461273193359375
1270699200,20.33880615234375,23.573232650756836
1270785600,20.567779541015625,23.75676727294922
1271044800,20.71673011779785,23.820093154907227
1271131200,20.627803802490234,23.72190284729004
1271217600,20.954591751098633,24.146780014038086
1271304000,20.996826171875,24.100894927978516
1271390400,20.863447189331055,23.813655853271484
1271649600,20.701169967651367,23.61176109313965
1271736000,20.90791893005371,23.987104415893555
1271822400,20.70339012145996,23.913686752319336
1271908800,21.150226593017578,24.006378173828125
1271995200,21.472576141357422,24.52210235595703
1272254400,21.34140968322754,24.389957427978516
1272340800,20.66337776184082,23.386947631835938
1272427200,20.810094833374023,23.217174530029297
1272513600,20.63447380065918,23.435585021972656
1272600000,20.058700561523438,22.76200294494629
1272859200,19.845293045043945,23.009777069091797
1272945600,19.64521598815918,23.05657958984375
1273032000,19.213939666748047,21.835161209106445
1273118400,18.433645248413086,21.134057998657227
1273204800,18.293598175048828,20.47240447998047
1273464000,19.116119384765625,21.134960174560547
1273550400,18.709306716918945,20.486169815063477
1273636800,19.075542449951172,21.34694480895996
1273723200,19.0866756439209,21.318504333496094
1273809600,17.20093536376953,19.49599838256836
1274068800,16.633209228515625,19.34550666809082
1274155200,15.60462760925293,18.611366271972656
1274241600,16.245819091796875,18.57832908630371
1274328000,16.212432861328125,18.858219146728516
1274414400,16.519668579101562,19.624475479125977
1274673600,16.59758758544922,19.256484985351562
1274760000,16.245819091796875,18.98393440246582
1274846400,16.34156036376953,18.812335968017578
1274932800,16.406124114990234,19.069284439086914
1275019200,16.132278442382812,18.515928268432617
1275364800,15.916321754455566,18.389286041259766
1275451200,15.862889289855957,18.447099685668945
1275537600,16.216882705688477,18.537031173706055
1275624000,16.058813095092773,18.047910690307617
1275883200,16.005373001098633,18.35991668701172
1275969600,16.33041763305664,18.12773895263672
1276056000,16.430618286132812,17.936872482299805
1276142400,17.24323844909668,18.823341369628906
1276228800,16.938222885131836,18.801321029663086
1276488000,16.426158905029297,18.736164093017578
1276574400,17.127471923828125,19.23171043395996
1276660800,17.180891036987305,19.32805824279785
1276747200,17.41912269592285,19.63824462890625
1276833600,17.151952743530273,19.662097930908203
1277092800,18.011335372924805,20.495342254638672
1277179200,17.53489875793457,20.275114059448242
1277265600,17.312257766723633,20.17507553100586
1277352000,17.02727699279785,19.719911575317383
1277438400,17.067358016967773,20.041101455688477
1277697600,16.746763229370117,19.410655975341797
1277784000,15.9074125289917,18.627880096435547
1277870400,15.751571655273438,18.310361862182617
1277956800,16.221336364746094,18.61526870727539
1278043200,16.292573928833008,18.621694564819336
1278388800,16.089975357055664,18.37006187438965
1278475200,16.65770721435547,19.0625057220459
1278561600,16.715579986572266,19.2553653717041
1278648000,17.227651596069336,19.792606353759766
1278907200,17.03396224975586,19.622705459594727
1278993600,17.051773071289062,19.71086311340332
1279080000,16.98274803161621,19.5767879486084
1279166400,16.76011848449707,19.451900482177734
1279252800,15.9074125289917,18.11199188232422
1279512000,15.85621166229248,17.98435401916504
1279598400,16.386083602905273,18.85403823852539
1279684800,16.110021591186523,18.505054473876953
1279771200,16.57754898071289,19.138729095458984
1279857600,16.829130172729492,19.5556640625
1280116800,16.938222885131836,19.545560836791992
1280203200,17.056222915649414,19.67414093017578
1280289600,16.73785400390625,19.293930053710938
1280376000,16.025423049926758,19.135974884033203
1280462400,16.33041763305664,19.289350509643555
1280721600,16.081073760986328,18.598739624023438
1280808000,16.25250244140625,18.45087242126465
1280894400,16.130046844482422,18.85403823852539
1280980800,15.918546676635742,18.516998291015625
1281067200,16.06103515625,19.04872703552246
1281326400,16.639890670776367,19.734750747680664
1281412800,16.75788688659668,19.86883544921875
1281499200,16.393280029296875,19.254444122314453
1281585600,16.27508544921875,19.4537296295166
1281672000,16.10558319091797,19.344446182250977
1281931200,16.241621017456055,19.326072692871094
1282017600,16.35982322692871,19.65577507019043
1282104000,16.252779006958008,19.548315048217773
1282190400,15.974020957946777,19.18372344970703
1282276800,15.63281536102295,18.952301025390625
1282536000,15.637283325195312,18.843935012817383
1282622400,15.757704734802246,18.597806930541992
1282708800,15.802305221557617,18.928428649902344
1282795200,15.590442657470703,18.65842056274414
1282881600,15.858061790466309,18.97525978088379
1283140800,15.5079345703125,18.61526870727539
1283227200,15.383051872253418,18.216690063476562
1283313600,15.728710174560547,18.466482162475586
1283400000,16.052080154418945,18.801694869995117
1283486400,16.168041229248047,19.00832176208496
1283832000,15.945033073425293,18.415061950683594
1283918400,15.287156105041504,17.8530216217041
1284004800,14.892435073852539,17.630775451660156
1284091200,15.184577941894531,18.196489334106445
1284350400,14.602520942687988,17.727203369140625
1284436800,14.968257904052734,18.344348907470703
1284523200,15.37190055847168,19.302200317382812
1284609600,15.249251365661621,19.312297821044922
1284696000,15.273777961730957,19.622705459594727
1284955200,15.679648399353027,20.0855655670166
1285041600,15.597138404846191,19.927602767944336
1285128000,15.748781204223633,20.114959716796875
1285214400,15.829066276550293,20.151689529418945
1285300800,16.13904571533203,20.34821891784668
1285560000,16.2795352935791,20.42168426513672
1285646400,16.339752197265625,20.479543685913086
1285732800,16.593978881835938,20.445568084716797
1285819200,16.560531616210938,20.57138442993164
1285905600,16.350906372070312,20.643014907836914
1286164800,16.33306312561035,20.446491241455078
1286251200,16.723323822021484,20.745864868164062
1286337600,16.553844451904297,20.50710105895996
1286424000,16.415578842163086,20.296648025512695
1286510400,16.502552032470703,20.455631256103516
1286769600,16.567222595214844,20.480440139770508
1286856000,16.558303833007812,20.413362503051758
1286942400,17.15818214416504,21.2183895111084
1287028800,17.20948028564453,21.38104820251465
1287115200,17.30536460876465,21.476613998413086
1287374400,17.474864959716797,21.637439727783203
1287460800,17.294219970703125,21.784486770629883
1287547200,17.73354721069336,22.103368759155273
1287633600,17.662181854248047,22.348730087280273
1287720000,17.6822509765625,22.298189163208008
1287979200,17.981082916259766,22.52885627746582
1288065600,17.847272872924805,22.379058837890625
1288152000,17.822750091552734,22.58492088317871
1288238400,17.048921585083008,22.011470794677734
1288324800,17.430255889892578,22.061098098754883
1288584000,17.242929458618164,21.9627628326416
1288670400,17.488245010375977,22.605133056640625
1288756800,17.617589950561523,23.142742156982422
1288843200,17.838356018066406,23.4239444732666
1288929600,17.795989990234375,23.552600860595703
