timestamp,JPM,BAC
1172552400,30.09415626525879,34.32261276245117
1172638800,30.19808578491211,34.725650787353516
1172725200,30.081897735595703,34.418235778808594
1172811600,29.46437644958496,34.16545104980469
1173070800,29.066965103149414,33.91267395019531
1173157200,29.66616439819336,34.800804138183594
1173243600,29.568315505981445,34.561702728271484
1173330000,29.800657272338867,34.684669494628906
1173416400,29.849578857421875,34.8076286315918
1173672000,29.861806869506836,34.903297424316406
1173758400,28.553373336791992,33.789710998535156
1173844800,28.920223236083984,34.001495361328125
1173931200,29.164791107177734,34.22695541381836
1174017600,28.755125045776367,33.899024963378906
1174276800,29.09140968322754,34.411399841308594
1174363200,29.195362091064453,34.677852630615234
1174449600,29.990215301513672,35.429325103759766
1174536000,29.63557243347168,35.27901840209961
1174622400,29.66616439819336,35.31318283081055
1174881600,29.776208877563477,35.22437286376953
1174968000,29.69672203063965,35.41566848754883
1175054400,29.34210777282715,34.684669494628906
1175140800,29.65391731262207,34.97159957885742
1175227200,29.580551147460938,34.85546875
1175486400,29.49494171142578,34.452396392822266
1175572800,29.90134620666504,34.746150970458984
1175659200,29.90134620666504,34.76666259765625
1175745600,30.030664443969727,34.73932647705078
1176091200,30.17229652404785,34.746150970458984
1176177600,30.3200740814209,34.889617919921875
1176264000,30.26466178894043,34.507049560546875
1176350400,30.295427322387695,34.34990310668945
1176436800,30.227705001831055,34.44557189941406
1176696000,30.76956558227539,34.998931884765625
1176782400,30.89888572692871,35.0467529296875
1176868800,32.06267166137695,35.40201187133789
1176955200,32.07500076293945,34.78033447265625
1177041600,32.352081298828125,34.86913299560547
1177300800,32.191986083984375,34.507049560546875
1177387200,32.11810302734375,34.582191467285156
1177473600,32.52450180053711,34.998931884765625
1177560000,32.59836959838867,34.65052032470703
1177646400,32.35824966430664,34.684669494628906
1177905600,32.0811653137207,34.77348709106445
1177992000,32.179656982421875,34.79398727416992
1178078400,32.35824966430664,34.8486442565918
1178164800,32.45061111450195,34.998931884765625
1178251200,32.40751647949219,35.005760192871094
1178510400,32.46907043457031,35.12873840332031
1178596800,32.296661376953125,35.115081787109375
1178683200,32.758487701416016,35.149227142333984
1178769600,32.01955795288086,34.55487823486328
1178856000,32.1119384765625,34.8076286315918
1179115200,31.914897918701172,34.69150161743164
1179201600,32.03803634643555,34.800804138183594
1179288000,32.62302780151367,34.92377471923828
1179374400,32.36440658569336,34.93061065673828
1179460800,32.352081298828125,35.03308868408203
1179720000,32.36440658569336,34.998931884765625
1179806400,32.198150634765625,35.18337631225586
1179892800,32.0134391784668,35.08091354370117
1179979200,31.767108917236328,34.87596130371094
1180065600,31.797903060913086,34.97843933105469
1180411200,31.908748626708984,34.97159957885742
1180497600,32.0565185546875,35.095943450927734
1180584000,31.914897918701172,35.02686309814453
1180670400,31.957988739013672,35.07522201538086
1180929600,31.754791259765625,35.12355422973633
1181016000,31.539281845092773,34.99233627319336
1181102400,31.132871627807617,34.76437759399414
1181188800,30.677217483520508,34.39140319824219
1181275200,31.040512084960938,34.716041564941406
1181534400,31.052812576293945,34.570980072021484
1181620800,30.387798309326172,34.30158996582031
1181707200,30.966623306274414,34.78510665893555
1181793600,30.985084533691406,34.591705322265625
1181880000,31.132871627807617,34.591705322265625
1182139200,31.052812576293945,34.47427749633789
1182225600,31.311452865600586,34.916324615478516
1182312000,30.455535888671875,34.522640228271484
1182398400,30.689538955688477,34.46046829223633
1182484800,29.999881744384766,33.81117248535156
1182744000,29.7781982421875,33.74210739135742
1182830400,29.925989151000977,33.70757293701172
1182916800,30.3200740814209,33.97697067260742
1183003200,30.147668838500977,33.90788269042969
1183089600,29.83362579345703,33.76972198486328
1183348800,30.26466178894043,34.06675338745117
1183435200,30.61835479736328,34.225624084472656
1183608000,30.277070999145508,34.101280212402344
1183694400,30.388763427734375,33.9493408203125
1183953600,30.277070999145508,33.7144775390625
1184040000,29.482742309570312,33.40365219116211
1184126400,29.867494583129883,33.50725173950195
1184212800,30.736286163330078,34.21180725097656
1184299200,31.058969497680664,34.191070556640625
1184558400,30.92245101928711,34.27397155761719
1184644800,30.97829818725586,34.3983039855957
1184731200,30.332901000976562,34.094383239746094
1184817600,30.171560287475586,34.03221893310547
1184904000,29.513774871826172,33.36911392211914
1185163200,29.259357452392578,33.25859832763672
1185249600,28.136144638061523,32.56787872314453
1185336000,28.09269905090332,33.10663604736328
1185422400,27.354232788085938,32.62312316894531
1185508800,27.447311401367188,32.747459411621094
1185768000,27.77000617980957,32.947776794433594
1185854400,27.3107967376709,32.754364013671875
1185940800,27.54039764404297,32.89940643310547
1186027200,27.67072296142578,33.003028869628906
1186113600,27.08739471435547,32.46424865722656
1186372800,27.993417739868164,33.26551818847656
1186459200,28.136144638061523,33.6177864074707
1186545600,28.862184524536133,34.32923126220703
1186632000,27.410070419311523,33.3967399597168
1186718400,27.459728240966797,33.56253433227539
1186977600,27.1991024017334,33.5003547668457
1187064000,26.870182037353516,33.05829620361328
1187150400,26.684024810791016,33.31385803222656
1187236800,28.216808319091797,34.432830810546875
1187323200,29.17247200012207,35.752132415771484
1187582400,28.849781036376953,35.46892166137695
1187668800,28.669816970825195,35.43439483642578
1187755200,28.545703887939453,35.67616271972656
1187841600,28.34093475341797,35.80048751831055
1187928000,28.514667510986328,35.82810974121094
1188187200,27.86929702758789,35.13738250732422
1188273600,27.05636978149414,34.30158996582031
1188360000,27.385257720947266,34.916324615478516
1188446400,27.285972595214844,34.681488037109375
1188532800,27.627267837524414,35.00613784790039
1188878400,28.111316680908203,35.28244400024414
1188964800,27.410070419311523,34.93968200683594
1189051200,27.434900283813477,34.82777404785156
1189137600,27.00670623779297,34.28915786743164
1189396800,27.261150360107422,34.2471809387207
1189483200,27.639680862426758,34.589942932128906
1189569600,27.59624671936035,34.54796600341797
1189656000,28.2974853515625,34.87672424316406
1189742400,28.26025390625,34.93968200683594
1190001600,28.10511589050293,34.63190460205078
1190088000,29.675134658813477,35.821048736572266
1190174400,29.519973754882812,35.723106384277344
1190260800,29.141443252563477,35.52724838256836
1190347200,29.246946334838867,35.84203338623047
1190606400,28.756711959838867,35.38735580444336
1190692800,28.607755661010742,35.1285400390625
1190779200,28.626388549804688,35.261436462402344
1190865600,28.67601203918457,35.394351959228516
1190952000,28.43400764465332,35.16352462768555
1191211200,29.048357009887695,35.42232131958008
1191297600,29.26555824279785,36.17778396606445
1191384000,29.403181076049805,36.32468795776367
1191470400,29.559598922729492,36.653446197509766
1191556800,29.766029357910156,36.87027359008789
1191816000,29.678464889526367,36.67441940307617
1191902400,29.759769439697266,36.77235794067383
1191988800,29.34688377380371,36.5834846496582
1192075200,29.190475463867188,36.66743087768555
1192161600,29.290584564208984,36.4225959777832
1192420800,28.946496963500977,35.96794128417969
1192507200,28.220808029174805,35.11456298828125
1192593600,29.00905418395996,34.99565505981445
1192680000,28.715030670166016,34.17024612426758
1192766400,28.16449546813965,33.27488708496094
1193025600,28.383464813232422,33.421791076660156
1193112000,28.74005126953125,33.421791076660156
1193198400,28.946496963500977,33.21194076538086
1193284800,28.808868408203125,32.87617874145508
1193371200,29.603368759155273,33.596656799316406
1193630400,29.19674301147461,33.561676025390625
1193716800,29.1279239654541,33.568695068359375
1193803200,29.403181076049805,33.77153778076172
1193889600,27.726579666137695,31.973834991455078
1193976000,26.994625091552734,31.55413246154785
1194238800,26.756895065307617,31.09247398376465
1194325200,27.59520721435547,31.86893081665039
1194411600,26.425329208374023,30.295053482055664
1194498000,26.656797409057617,30.42795181274414
1194584400,26.469118118286133,30.76371192932129
1194843600,26.5191707611084,30.76371192932129
1194930000,28.183269500732422,32.36555862426758
1195016400,28.245830535888672,31.987825393676758
1195102800,27.23234748840332,30.833654403686523
1195189200,26.957082748413086,31.036516189575195
1195448400,25.881057739257812,29.952293395996094
1195534800,26.043712615966797,29.917322158813477
1195621200,25.449399948120117,29.476640701293945
1195794000,26.243915557861328,30.18312644958496
1196053200,25.311763763427734,29.294769287109375
1196139600,26.49415397644043,30.03623390197754
1196226000,27.501352310180664,31.372276306152344
1196312400,27.30742835998535,31.218374252319336
1196398800,28.539854049682617,32.267635345458984
1196658000,28.283363342285156,31.80595588684082
1196744400,27.6202335357666,31.274341583251953
1196830800,28.08942222595215,32.097530364990234
1196917200,28.90896224975586,32.6155891418457
1197003600,28.827632904052734,32.1968879699707
1197262800,29.665935516357422,33.09814453125
1197349200,28.74005126953125,31.685935974121094
1197435600,28.871429443359375,30.82015037536621
1197522000,28.62744903564453,30.550495147705078
1197608400,28.27710723876953,29.91889762878418
1197867600,27.85795783996582,29.59246063232422
1197954000,27.46381950378418,29.45052719116211
1198040400,27.513877868652344,29.514408111572266
1198126800,27.107236862182617,29.38665771484375
1198213200,27.59520721435547,29.748592376708984
1198472400,28.045631408691406,30.004070281982422
1198645200,28.11444854736328,30.01825714111328
1198731600,27.301166534423828,29.422155380249023
1198818000,27.063451766967773,29.166675567626953
1199077200,27.30742835998535,29.280208587646484
1199250000,26.613224029541016,28.78346061706543
1199336400,26.430217742919922,28.59895133972168
1199422800,25.830669403076172,28.279605865478516
1199682000,26.08941650390625,28.315095901489258
1199768400,25.05442237854004,27.25771141052246
1199854800,25.407840728759766,27.49190330505371
1199941200,26.083105087280273,27.88930892944336
1200027600,25.786481857299805,27.32158851623535
1200286800,26.102041244506836,27.83252716064453
1200373200,24.719947814941406,26.8815975189209
1200459600,26.146217346191406,27.45640754699707
1200546000,25.268991470336914,26.193235397338867
1200632400,24.98499298095703,25.526165008544922
1200978000,25.786481857299805,26.53387451171875
1201064400,28.853605270385742,28.790563583374023
1201150800,28.373971939086914,28.315095901489258
1201237200,27.540925979614258,28.017040252685547
1201496400,28.758928298950195,29.237648010253906
1201582800,29.945404052734375,29.762792587280273
1201669200,29.88228988647461,29.954376220703125
1201755600,29.913854598999023,31.331106185913086
1201842000,30.450271606445312,31.955608367919922
1202101200,29.169160842895508,31.245954513549805
1202187600,27.69870376586914,30.067928314208984
1202274000,27.591426849365234,30.03953742980957
1202360400,28.46864891052246,30.77758026123047
1202446800,27.65452766418457,29.91889762878418
1202706000,27.357913970947266,29.904712677001953
1202792400,27.332672119140625,30.387269973754883
1202878800,27.83122444152832,30.74919891357422
1202965200,26.890899658203125,29.975669860839844
1203051600,27.29480743408203,30.30211067199707
1203397200,27.02974510192871,30.280826568603516
1203483600,27.2316951751709,30.493738174438477
1203570000,27.18120002746582,29.954376220703125
1203656400,27.72394561767578,30.23114776611328
1203915600,27.787052154541016,30.472423553466797
1204002000,27.591426849365234,30.316316604614258
1204088400,28.026880264282227,30.429853439331055
1204174800,26.783611297607422,29.39377784729004
1204261200,25.653972625732422,28.20155143737793
1204520400,25.130142211914062,27.80414581298828
1204606800,24.732566833496094,27.520282745361328
1204693200,24.448575973510742,27.09455108642578
1204779600,23.583965301513672,26.351362228393555
1204866000,23.703887939453125,26.510108947753906
1205121600,23.022302627563477,25.478271484375
1205208000,24.51168441772461,27.217233657836914
1205294400,24.366533279418945,26.719348907470703
1205380800,24.050987243652344,26.798728942871094
1205467200,23.060165405273438,25.752464294433594
1205726400,25.439382553100586,25.947284698486328
1205812800,26.954004287719727,28.09030532836914
1205899200,26.80254364013672,27.823345184326172
1205985600,29.01138687133789,30.204479217529297
1206331200,29.377408981323242,30.630203247070312
1206417600,29.068185806274414,29.562305450439453
1206504000,27.837547302246094,28.74694061279297
1206590400,27.048675537109375,27.88106346130371
1206676800,26.954004287719727,27.469776153564453
1206936000,27.105480194091797,27.35433006286621
1207022400,29.66141700744629,29.482929229736328
1207108800,29.419626235961914,29.07884979248047
1207195200,29.44507598876953,29.12936782836914
1207281600,28.993343353271484,28.436656951904297
1207540800,28.974271774291992,28.50160026550293
1207627200,28.541629791259766,27.693456649780273
1207713600,28.185335159301758,27.36874008178711
1207800000,27.905378341674805,27.19557762145996
1207886400,27.0591983795166,26.654403686523438
1208145600,26.40386962890625,25.673093795776367
1208232000,26.798330307006836,25.673093795776367
1208318400,28.60525131225586,26.683263778686523
1208404800,28.70704460144043,27.036832809448242
1208491200,29.114234924316406,27.823345184326172
1208750400,28.777029037475586,27.137855529785156
1208836800,29.04425621032715,26.697717666625977
1208923200,28.726144790649414,26.59669303894043
1209009600,29.88409423828125,27.325464248657227
1209096000,30.405797958374023,27.635725021362305
1209355200,30.11948013305664,27.549144744873047
1209441600,29.954076766967773,27.318239212036133
1209528000,30.31671714782715,27.08735466003418
1209614400,31.334705352783203,28.42222785949707
1209700800,30.959333419799805,28.710851669311523
1209960000,30.5394287109375,28.119186401367188
1210046400,30.666667938232422,28.313995361328125
1210132800,29.629596710205078,27.419265747070312
1210219200,29.298770904541016,26.935829162597656
1210305600,29.629596710205078,26.44516944885254
1210564800,30.055864334106445,27.015188217163086
1210651200,28.936086654663086,26.416292190551758
1210737600,29.20968246459961,26.553396224975586
1210824000,29.915903091430664,26.48845672607422
1210910400,29.604137420654297,26.09880828857422
1211169600,29.26058006286621,26.04830551147461
1211256000,27.8035945892334,25.536001205444336
1211342400,26.989213943481445,24.98760986328125
1211428800,27.390029907226562,25.059757232666016
1211515200,26.925579071044922,24.482521057128906
1211860800,27.364585876464844,24.655691146850586
1211947200,27.269155502319336,24.439224243164062
1212033600,27.720884323120117,24.9659481048584
1212120000,27.358217239379883,24.54023551940918
1212379200,26.81742286682129,24.22997283935547
1212465600,26.651994705200195,24.035158157348633
1212552000,26.48658561706543,23.53487777709961
1212638400,26.785606384277344,23.53487777709961
1212724800,25.506771087646484,22.438684463500977
1212984000,23.865270614624023,21.783920288085938
1213070400,24.361553192138672,21.791278839111328
1213156800,23.62350845336914,21.22479820251465
1213243200,24.183406829833984,21.658855438232422
1213329600,25.182294845581055,21.908994674682617
1213588800,25.41133689880371,22.30626106262207
1213675200,24.838727951049805,21.51171875
1213761600,24.64785385131836,20.871667861938477
1213848000,24.590595245361328,20.702457427978516
1213934400,24.087976455688477,19.937320709228516
1214193600,23.458084106445312,19.039777755737305
1214280000,23.998889923095703,19.584205627441406
1214366400,24.11976432800293,19.576839447021484
1214452800,23.108154296875,18.252588272094727
1214539200,22.300138473510742,18.09073257446289
1214798400,21.82931900024414,17.5610294342041
1214884800,21.887226104736328,17.516889572143555
1214971200,22.26036834716797,16.58255958557129
1215057600,22.7171573638916,16.479564666748047
1215403200,21.90007972717285,15.839505195617676
1215489600,23.01310920715332,17.318256378173828
1215576000,22.054492950439453,16.229433059692383
1215662400,22.202468872070312,16.450136184692383
1215748800,21.33391761779785,15.9425048828125
1216008000,20.388187408447266,14.824247360229492
1216094400,19.957130432128906,13.625072479248047
1216180800,23.12248420715332,16.678205490112305
1216267200,26.24923324584961,19.495914459228516
1216353600,25.747400283813477,20.224254608154297
1216612800,24.866003036499023,21.011445999145508
1216699200,26.287817001342773,23.799728393554688
1216785600,26.99552345275879,24.601634979248047
1216872000,25.181243896484375,22.541688919067383
1216958400,25.42572021484375,21.76185417175293
1217217600,24.229055404663086,20.64359474182129
1217304000,26.21706199645996,23.704090118408203
1217390400,26.74461555480957,24.726696014404297
1217476800,26.139856338500977,24.204357147216797
1217563200,26.223493576049805,24.520706176757812
1217822400,25.824607849121094,23.998367309570312
1217908800,26.95048713684082,24.704635620117188
1217995200,26.628807067871094,24.608997344970703
1218081600,25.612293243408203,23.189098358154297
1218168000,26.422935485839844,23.72616195678711
1218427200,26.95048713684082,24.5574951171875
1218513600,24.39633560180664,22.90218734741211
1218600000,23.746540069580078,21.232160568237305
1218686400,24.32556915283203,22.203269958496094
1218772800,24.492843627929688,22.58582305908203
1219032000,23.637182235717773,21.55586051940918
1219118400,22.890869140625,20.658309936523438
1219204800,23.8044490814209,21.548503875732422
1219291200,23.328357696533203,21.364578247070312
1219377600,24.235490798950195,22.225339889526367
1219636800,23.244718551635742,21.305721282958984
1219723200,23.553539276123047,21.349863052368164
1219809600,23.894514083862305,21.8133487701416
1219896000,25.013980865478516,23.12289047241211
1219982400,24.7630615234375,22.90953826904297
1220328000,25.084732055664062,24.005720138549805
1220414400,25.547962188720703,24.73362922668457
1220500800,24.389904022216797,22.9626522064209
1220587200,25.477201461791992,24.185827255249023
1220846400,26.73174476623535,26.061851501464844
1220932800,25.393556594848633,24.403444290161133
1221019200,25.348520278930664,24.313392639160156
1221105600,26.796092987060547,24.808664321899414
1221192000,26.487274169921875,25.31894874572754
1221451200,23.8044490814209,19.923477172851562
1221537600,26.210628509521484,22.174718856811523
1221624000,23.01310920715332,20.411243438720703
1221710400,25.92754554748535,22.947641372680664
1221796800,30.270244598388672,28.12548065185547
1222056000,26.24923324584961,25.626619338989258
1222142400,26.09481430053711,24.9887638092041
1222228800,26.05622100830078,24.816171646118164
1222315200,27.960582733154297,25.791696548461914
1222401600,31.035858154296875,27.54016876220703
1222660800,26.377891540527344,22.699996948242188
1222747200,30.045068740844727,26.264469146728516
1222833600,31.93012809753418,28.613264083862305
1222920000,32.31912612915039,27.29253387451172
1223006400,29.75823211669922,25.874250411987305
1223265600,28.526405334472656,24.178321838378906
1223352000,25.49223518371582,17.83732032775879
1223438400,25.479259490966797,16.58413314819336
1223524800,23.780656814575195,14.73061466217041
1223611200,26.996347427368164,15.661128997802734
1223870400,27.223268508911133,17.10191535949707
1223956800,26.393396377563477,19.908466339111328
1224043200,24.95412254333496,17.87483787536621
1224129600,26.250782012939453,18.197525024414062
1224216000,25.498714447021484,17.43960952758789
1224475200,26.360986709594727,18.310087203979492
1224561600,25.7645320892334,17.987401962280273
1224648000,24.098331451416016,17.00436019897461
1224734400,24.539182662963867,17.259511947631836
1224820800,22.970233917236328,15.811212539672852
1225080000,22.043132781982422,15.405988693237305
1225166400,24.377111434936523,17.27451515197754
1225252800,23.151769638061523,16.749221801757812
1225339200,24.390071868896484,17.09442138671875
1225425600,26.743501663208008,18.137489318847656
1225688400,26.406368255615234,17.717252731323242
1225774800,27.339967727661133,18.407638549804688
1225861200,25.427398681640625,16.321495056152344
1225947600,24.805004119873047,15.098318099975586
1226034000,24.47435760498047,15.375969886779785
1226293200,23.605602264404297,14.618056297302246
1226379600,23.56670379638672,14.025222778320312
1226466000,22.412673950195312,12.757026672363281
1226552400,24.11129379272461,12.832066535949707
1226638800,22.347843170166016,12.321785926818848
1226898000,21.245697021484375,11.278711318969727
1226984400,20.837242126464844,11.39877986907959
1227070800,18.457887649536133,9.800397872924805
1227157200,15.157896995544434,8.44214916229248
1227243600,14.730002403259277,8.607239723205566
1227502800,17.880863189697266,10.948530197143555
1227589200,19.300704956054688,11.106119155883789
1227675600,19.851778030395508,11.578877449035645
1227848400,20.52604103088379,12.194218635559082
1228107600,16.9343204498291,9.642812728881836
1228194000,18.49677848815918,10.783441543579102
1228280400,19.61190414428711,11.550943374633789
1228366800,20.150009155273438,11.00601577758789
1228453200,21.62171745300293,11.696764945983887
1228712400,23.657466888427734,13.692280769348145
1228798800,22.017194747924805,13.009198188781738
1228885200,21.731929779052734,12.809650421142578
1228971600,19.410921096801758,11.443493843078613
1229058000,20.059247970581055,11.45884895324707
1229317200,18.561609268188477,10.829490661621094
1229403600,20.973386764526367,11.589320182800293
1229490000,20.655710220336914,11.220917701721191
1229576400,19.585969924926758,10.714365005493164
1229662800,19.65728187561035,10.59156322479248
1229922000,19.33312225341797,10.384334564208984
1230008400,18.872798919677734,9.785682678222656
1230094800,19.352569580078125,10.384334564208984
1230267600,19.320148468017578,10.253862380981445
1230526800,19.307193756103516,9.931509017944336
1230613200,20.104639053344727,10.161763191223145
1230699600,20.44176483154297,10.806461334228516
1230872400,20.57300567626953,10.99834156036377
1231131600,19.194913864135742,10.729713439941406
1231218000,19.608346939086914,10.959968566894531
