timestamp,MPC,PSX
1340856000,14.867436408996582,20.251415252685547
1340942400,15.113040924072266,20.83432960510254
1341201600,15.49995231628418,21.310678482055664
1341288000,15.261075973510742,21.46111488342285
1341460800,14.870805740356445,21.185325622558594
1341547200,14.975103378295898,20.91580581665039
1341806400,14.934727668762207,20.840595245361328
1341892800,14.800142288208008,20.48333168029785
1341979200,14.93136215209961,20.984756469726562
1342065600,14.611740112304688,20.690166473388672
1342152000,15.123141288757324,21.899860382080078
1342411200,15.089492797851562,22.626934051513672
1342497600,15.291360855102539,22.996734619140625
1342584000,15.755648612976074,23.253713607788086
1342670400,15.311546325683594,22.43448257446289
1342756800,15.32836627960205,22.258024215698242
1343016000,15.429298400878906,22.068971633911133
1343102400,14.951545715332031,22.201309204101562
1343188800,14.975103378295898,22.308446884155273
1343275200,15.415842056274414,22.66134262084961
1343361600,15.826312065124512,23.014245986938477
1343620800,15.970974922180176,23.726360321044922
1343707200,15.913773536682129,23.69484519958496
1343793600,15.74555492401123,24.117063522338867
1343880000,16.149280548095703,24.135974884033203
1343966400,16.616945266723633,24.999313354492188
1344225600,16.603485107421875,25.25139617919922
1344312000,16.97021484375,25.06233024597168
1344398400,16.643863677978516,25.30181121826172
1344484800,16.41507339477539,25.408939361572266
1344571200,16.674135208129883,25.20728302001953
1344830400,16.674135208129883,25.30181121826172
1344916800,16.647035598754883,25.163164138793945
1345003200,16.846948623657227,25.434139251708984
1345089600,16.84355926513672,25.950891494750977
1345176000,16.687692642211914,26.9528865814209
1345435200,16.78934097290039,27.14194107055664
1345521600,16.575876235961914,26.18406867980957
1345608000,16.687692642211914,26.13996124267578
1345694400,16.61654281616211,26.045427322387695
1345780800,16.51827621459961,26.064327239990234
1346040000,16.806289672851562,25.881574630737305
1346126400,16.884218215942383,26.442432403564453
1346212800,16.846948623657227,26.455045700073242
1346299200,17.216276168823242,26.770122528076172
1346385600,17.534788131713867,26.467649459838867
1346731200,17.20950698852539,26.726011276245117
1346817600,17.05024528503418,26.303791046142578
1346904000,17.2535457611084,27.362506866455078
1346990400,17.58222198486328,27.891857147216797
1347249600,17.74147605895996,28.068302154541016
1347336000,18.076921463012695,28.729999542236328
1347422400,18.120967864990234,29.16480827331543
1347508800,18.524187088012695,29.391681671142578
1347595200,18.84269142150879,29.448392868041992
1347854400,18.175188064575195,29.076589584350586
1347940800,17.64321517944336,28.685888290405273
1348027200,18.02948760986328,28.717391967773438
1348113600,18.083702087402344,28.849733352661133
1348200000,18.202299118041992,29.505126953125
1348459200,18.110809326171875,29.4547061920166
1348545600,18.178573608398438,28.97576332092285
1348632000,17.958328247070312,28.69218635559082
1348718400,18.476749420166016,29.32236099243164
1348804800,18.497074127197266,29.221546173095703
1349064000,18.751201629638672,29.341279983520508
1349150400,18.76815414428711,29.253040313720703
1349236800,18.473369598388672,28.459020614624023
1349323200,18.835922241210938,28.603954315185547
1349409600,18.59195327758789,29.000967025756836
1349668800,19.62540626525879,28.944257736206055
1349755200,19.35772705078125,29.04507827758789
1349841600,18.737655639648438,28.452709197998047
1349928000,18.520803451538086,28.262603759765625
1350014400,18.398818969726562,27.831695556640625
1350273600,18.42592430114746,28.123201370239258
1350360000,18.6529483795166,29.460285186767578
1350446400,18.89012908935547,29.561681747436523
1350532800,18.564847946166992,28.870948791503906
1350619200,18.615671157836914,28.2879638671875
1350878400,18.473369598388672,28.88363265991211
1350964800,18.043045043945312,28.465394973754883
1351051200,18.19552230834961,28.376670837402344
1351137600,18.283611297607422,28.53509521484375
1351224000,18.84269142150879,30.100318908691406
1351656000,18.612289428710938,29.88485336303711
1351742400,18.307327270507812,30.02427101135254
1351828800,17.975271224975586,29.2828426361084
1352091600,18.554677963256836,30.265077590942383
1352178000,19.306900024414062,31.70988655090332
1352264400,18.7918701171875,31.34234619140625
1352350800,18.40220832824707,31.05084228515625
1352437200,17.99899673461914,30.043275833129883
1352696400,18.25650405883789,30.005268096923828
1352782800,18.263282775878906,29.694753646850586
1352869200,18.00238037109375,28.997692108154297
1352955600,18.317495346069336,28.731550216674805
1353042000,18.412376403808594,29.0040340423584
1353301200,19.292236328125,30.49321174621582
1353387600,19.438875198364258,31.08887481689453
1353474000,19.721940994262695,31.297992706298828
1353646800,20.1141300201416,31.570478439331055
1353906000,20.14141273498535,31.405710220336914
1353992400,19.981122970581055,31.722551345825195
1354078800,20.206207275390625,32.31822204589844
1354165200,20.2744140625,32.673099517822266
1354251600,20.30510711669922,33.1863899230957
1354510800,20.30851173400879,32.673099517822266
1354597200,20.175519943237305,32.673099517822266
1354683600,19.81743049621582,32.121795654296875
1354770000,20.257368087768555,32.29921340942383
1354856400,20.70070457458496,33.16737747192383
1355115600,21.1474609375,33.953155517578125
1355202000,20.946250915527344,33.610958099365234
1355288400,20.98035430908203,33.617305755615234
1355374800,21.06560707092285,33.084991455078125
1355461200,21.42710304260254,33.883453369140625
1355720400,21.471437454223633,33.915138244628906
1355806800,21.485084533691406,33.69334030151367
1355893200,21.219074249267578,33.26878356933594
1355979600,21.232715606689453,33.21806335449219
1356066000,21.191789627075195,33.05331039428711
1356325200,21.27022933959961,32.93291091918945
1356498000,21.028099060058594,32.54635238647461
1356584400,21.15086555480957,32.673099517822266
1356670800,20.840526580810547,32.04574966430664
1356930000,21.485084533691406,33.64897918701172
1357102800,21.829519271850586,35.017757415771484
1357189200,21.219074249267578,33.706016540527344
1357275600,21.33161735534668,33.6743278503418
1357534800,20.5472354888916,32.54635238647461
1357621200,20.990577697753906,32.69210433959961
1357707600,21.28727912902832,32.52100372314453
1357794000,21.41346549987793,32.641422271728516
1357880400,21.140640258789062,32.05207824707031
1358139600,21.355491638183594,32.54003143310547
1358226000,21.914779663085938,33.10400390625
1358312400,22.078474044799805,34.5488166809082
1358398800,22.296741485595703,34.948055267333984
1358485200,22.2353515625,34.89735412597656
1358830800,22.88671875,34.605857849121094
1358917200,23.047008514404297,35.18251419067383
1359003600,23.411916732788086,35.56272888183594
1359090000,23.418739318847656,35.99998474121094
1359349200,23.411916732788086,36.17741012573242
1359435600,24.544151306152344,37.94541549682617
1359522000,24.857891082763672,38.50304412841797
1359608400,25.308059692382812,38.38265609741211
1359694800,25.990129470825195,39.76409912109375
1359954000,26.19133186340332,38.7945442199707
1360040400,26.150405883789062,38.661476135253906
1360126800,26.528953552246094,39.11140060424805
1360213200,26.948421478271484,40.0872688293457
1360299600,27.770320892333984,40.568878173828125
1360558800,27.85898208618164,40.6702766418457
1360645200,27.586151123046875,40.828704833984375
1360731600,27.85216522216797,40.62590789794922
1360818000,28.360300064086914,41.08216857910156
1360904400,28.27467918395996,40.6639518737793
1361250000,28.83976936340332,41.23897171020508
1361336400,27.476720809936523,39.88896179199219
1361422800,27.60002326965332,39.66607666015625
1361509200,27.921934127807617,40.82504653930664
1361768400,27.15137481689453,39.061119079589844
1361854800,27.5863094329834,38.9910774230957
1361941200,28.33633041381836,40.11184310913086
1362027600,28.38428497314453,40.09272766113281
1362114000,29.113754272460938,40.69133758544922
1362373200,30.750776290893555,41.82482147216797
1362459600,30.394601821899414,41.88212966918945
1362546000,30.322683334350586,42.06044006347656
1362632400,30.233646392822266,41.94581985473633
1362718800,30.487070083618164,42.04769515991211
1362974400,30.100061416625977,41.83119583129883
1363060800,30.476791381835938,42.1686897277832
1363147200,29.737056732177734,41.10524368286133
1363233600,30.035001754760742,41.359954833984375
1363320000,30.113771438598633,40.85051727294922
1363579200,30.391176223754883,41.4109001159668
1363665600,30.243906021118164,41.65288543701172
1363752000,31.209688186645508,43.00926208496094
1363838400,30.50077247619629,42.5507698059082
1363924800,31.13434410095215,43.015628814697266
1364184000,30.88776206970215,42.57624435424805
1364270400,31.14120101928711,42.81822967529297
1364356800,30.709684371948242,43.4741325378418
1364443200,30.68571662902832,44.55668258666992
1364788800,30.76447296142578,44.168235778808594
1364875200,29.274709701538086,42.56350326538086
1364961600,27.873998641967773,39.774349212646484
1365048000,28.29524040222168,39.72975158691406
1365134400,28.209619522094727,39.67880630493164
1365393600,28.548664093017578,40.513023376464844
1365480000,29.041828155517578,41.175289154052734
1365566400,28.884275436401367,40.66584014892578
1365652800,28.106870651245117,39.487770080566406
1365739200,27.497262954711914,38.63446807861328
1365998400,26.548601150512695,36.62855911254883
1366084800,27.010961532592773,37.749324798583984
1366171200,26.236963272094727,36.927852630615234
1366257600,26.367095947265625,36.44388961791992
1366344000,26.96986198425293,36.832340240478516
1366603200,27.394527435302734,37.8448371887207
1366689600,27.928794860839844,38.940128326416016
1366776000,28.29524040222168,39.36677932739258
1366862400,27.95277214050293,39.417728424072266
1366948800,27.860294342041016,39.226688385009766
1367208000,28.223310470581055,39.35404968261719
1367294400,26.836292266845703,38.81276321411133
1367380800,25.161592483520508,37.99766159057617
1367467200,25.959562301635742,38.39885711669922
1367553600,26.747249603271484,39.596031188964844
1367812800,27.514387130737305,40.67221450805664
1367899200,27.891111373901367,41.060665130615234
1367985600,26.921913146972656,40.3792839050293
1368072000,26.87395668029785,39.564186096191406
1368158400,26.500667572021484,39.086612701416016
1368417600,26.18216323852539,39.462310791015625
1368504000,26.78425407409668,40.80596160888672
1368590400,27.310649871826172,41.359954833984375
1368676800,27.014768600463867,40.84998321533203
1368763200,28.446012496948242,41.886573791503906
1369022400,29.106586456298828,42.206512451171875
1369108800,28.514833450317383,41.86098861694336
1369195200,28.36688232421875,41.84177780151367
1369281600,28.33591651916504,41.7522087097168
1369368000,28.232707977294922,41.89297866821289
1369713600,28.814136505126953,42.564857482910156
1369800000,28.800382614135742,42.76961135864258
1369886400,28.741907119750977,42.724822998046875
1369972800,28.384090423583984,42.596839904785156
1370232000,28.21894645690918,42.2833137512207
1370318400,27.740711212158203,41.70740509033203
1370404800,27.4998722076416,40.702789306640625
1370491200,28.4700927734375,41.592227935791016
1370577600,28.772851943969727,42.148921966552734
1370836800,28.353113174438477,41.66262435913086
1370923200,27.475788116455078,40.92675018310547
1371009600,27.2762508392334,40.51082992553711
1371096000,27.79575538635254,41.2786979675293
1371182400,27.3897762298584,40.830772399902344
1371441600,27.179912567138672,41.11872482299805
1371528000,27.152395248413086,41.20191192626953
1371614400,26.94251251220703,40.71559524536133
1371700800,25.38741111755371,38.64237976074219
1371787200,25.050241470336914,37.91292190551758
1372046400,24.214202880859375,36.59476852416992
1372132800,24.799087524414062,38.01530456542969
1372219200,24.919506072998047,38.21367645263672
1372305600,24.444719314575195,37.89372253417969
1372392000,24.448163986206055,37.69536590576172
1372651200,24.214202880859375,37.68895721435547
1372737600,23.839191436767578,36.524383544921875
1372824000,24.33462905883789,36.9083137512207
1372996800,23.735977172851562,36.62677764892578
1373256000,23.890798568725586,37.59297561645508
1373342400,24.124755859375,37.43941879272461
1373428800,23.498580932617188,35.890892028808594
1373515200,24.60298728942871,36.959495544433594
1373601600,25.19818687438965,37.810543060302734
1373860800,25.150022506713867,37.90012741088867
1373947200,24.059377670288086,36.882713317871094
1374033600,23.997451782226562,37.138675689697266
1374120000,23.49514389038086,36.4220085144043
1374206400,23.945850372314453,36.786739349365234
1374465600,24.02841567993164,37.08747100830078
1374552000,24.692434310913086,38.066490173339844
1374638400,24.217639923095703,37.650569915771484
1374724800,24.78876495361328,38.021697998046875
1374811200,24.740598678588867,37.75296401977539
1375070400,24.8507022857666,37.727359771728516
1375156800,25.119054794311523,37.413818359375
1375243200,25.229145050048828,39.352657318115234
1375329600,25.834686279296875,38.7255744934082
1375416000,24.74747657775879,37.375423431396484
1375675200,24.66490936279297,36.98508834838867
1375761600,24.468799591064453,37.311424255371094
1375848000,24.67523765563965,37.08747100830078
1375934400,24.940149307250977,37.75296401977539
1376020800,25.19818687438965,37.7017707824707
1376280000,25.13282012939453,37.22185134887695
1376366400,25.78307342529297,37.810543060302734
1376452800,25.353010177612305,37.818904876708984
1376539200,24.313980102539062,36.7639045715332
1376625600,24.083465576171875,36.21711349487305
1376884800,23.9000186920166,35.59955596923828
1376971200,24.571500778198242,36.673851013183594
1377057600,24.869171142578125,37.278541564941406
1377144000,25.911008834838867,37.381473541259766
1377230400,25.980243682861328,37.381473541259766
1377489600,25.89370346069336,37.39434051513672
1377576000,25.301830291748047,36.731746673583984
1377662400,25.62718963623047,37.32999801635742
1377748800,25.485273361206055,37.13058090209961
1377835200,25.09761619567871,36.731746673583984
1378180800,25.41950798034668,37.381473541259766
1378267200,25.49566078186035,37.97329330444336
1378353600,24.95570945739746,37.182044982910156
1378440000,24.523040771484375,36.93759536743164
1378699200,24.09384536743164,36.96977233886719
1378785600,23.571195602416992,36.532325744628906
1378872000,23.436203002929688,36.62238693237305
1378958400,23.166234970092773,36.31361770629883
1379044800,23.498502731323242,36.75104904174805
1379304000,23.173152923583984,36.55805587768555
1379390400,22.917015075683594,36.05628967285156
1379476800,22.934326171875,36.828243255615234
1379563200,22.640121459960938,37.407188415527344
1379649600,22.328603744506836,37.265682220458984
1379908800,21.8024959564209,36.9311637878418
1379995200,22.25937843322754,37.16274642944336
1380081600,22.314754486083984,37.34286880493164
1380168000,22.200532913208008,37.61947250366211
1380254400,22.477439880371094,37.65163803100586
1380513600,22.26283836364746,37.194915771484375
1380600000,22.25245475769043,37.24637985229492
1380686400,22.61588478088379,38.06978988647461
1380772800,22.57781410217285,38.31425094604492
1380859200,22.57781410217285,38.0633544921875
1381118400,22.1243896484375,37.24637985229492
1381204800,21.632896423339844,36.59667205810547
1381291200,21.494441986083984,36.60309600830078
1381377600,22.60550880432129,37.67738342285156
1381464000,23.27699089050293,38.5522575378418
1381723200,23.2562255859375,38.90606689453125
1381809600,23.688875198364258,38.27564239501953
1381896000,23.86540412902832,39.066890716552734
1381982400,24.291147232055664,40.025386810302734
1382068800,24.484973907470703,40.83591842651367
1382328000,24.550737380981445,41.11253356933594
1382414400,25.094146728515625,41.73652267456055
1382500800,24.952239990234375,41.59502029418945
1382587200,23.955402374267578,40.67510986328125
1382673600,24.19076156616211,40.78446578979492
1382932800,24.644193649291992,40.707271575927734
1383019200,24.51266098022461,41.26049041748047
1383105600,25.09761619567871,41.96168518066406
1383192000,24.80341339111328,41.44704055786133
1383278400,24.526504516601562,41.254051208496094
1383541200,24.813793182373047,41.453487396240234
1383627600,24.478055953979492,41.344120025634766
1383714000,24.367286682128906,41.40203094482422
1383800400,24.377668380737305,41.06751251220703
1383886800,24.799943923950195,42.045310974121094
1384146000,24.99031639099121,42.128929138183594
1384232400,25.616806030273438,42.32954406738281
1384318800,25.994081497192383,42.74371337890625
1384405200,27.295516967773438,43.72089385986328
1384491600,27.28859519958496,43.42322540283203
1384750800,26.944095611572266,43.49440002441406
1384837200,27.431270599365234,43.8568000793457
1384923600,26.933650970458984,43.37793731689453
1385010000,27.413862228393555,43.682071685791016
1385096400,27.925397872924805,44.3162727355957
1385355600,28.45780372619629,44.4198112487793
1385442000,28.377775192260742,44.491004943847656
1385528400,29.3486270904541,45.3775749206543
1385701200,28.79186248779297,45.047542572021484
1385960400,30.41693878173828,46.180049896240234
1386046800,30.270788192749023,45.68821334838867
1386133200,28.972816467285156,45.03460693359375
1386219600,29.178129196166992,45.125205993652344
1386306000,30.34385871887207,46.10238265991211
1386565200,29.769681930541992,46.48419189453125
1386651600,30.451730728149414,46.34181594848633
1386738000,29.91933250427246,45.85000228881836
1386824400,29.821884155273438,46.08945083618164
1386910800,29.651376724243164,46.33535385131836
1387170000,30.048076629638672,46.98896026611328
1387256400,29.957597732543945,46.982486724853516
1387342800,30.420408248901367,47.87556838989258
1387429200,29.825376510620117,47.18956756591797
1387515600,30.364736557006836,47.90791702270508
1387774800,30.890186309814453,48.15381622314453
1387861200,31.092016220092773,48.367374420166016
1388034000,31.158132553100586,48.61328887939453
1388120400,31.015457153320312,48.37385177612305
1388379600,30.796234130859375,48.35441970825195
1388466000,31.920215606689453,49.9140510559082
1388638800,31.137258529663086,49.473995208740234
1388725200,30.71271514892578,49.37043380737305
1388984400,30.869308471679688,49.836387634277344
1389070800,30.9702205657959,49.842864990234375
1389157200,30.85886573791504,49.74580001831055
1389243600,31.680095672607422,50.56119155883789
1389330000,31.65574836730957,50.4770622253418
1389589200,30.677921295166016,49.0598258972168
1389675600,31.005022048950195,49.49988555908203
1389762000,30.152463912963867,48.88509750366211
1389848400,29.821884155273438,48.78802490234375
1389934800,29.675731658935547,49.19572067260742
1390280400,30.041107177734375,49.76520538330078
1390366800,29.780128479003906,49.89463806152344
1390453200,29.731403350830078,49.95934295654297
1390539600,28.875381469726562,48.173240661621094
1390798800,29.056337356567383,48.47092819213867
1390885200,28.941499710083008,48.5874137878418
1390971600,30.107240676879883,48.00499725341797
1391058000,30.4482479095459,47.60374069213867
1391144400,30.29166030883789,47.299583435058594
1391403600,29.3486270904541,46.180049896240234
1391490000,28.96933937072754,46.03766632080078
1391576400,28.642242431640625,45.73351287841797
1391662800,28.997175216674805,47.43549728393555
1391749200,29.39386749267578,48.06969451904297
1392008400,28.715320587158203,46.768943786621094
1392094800,29.390405654907227,47.94672393798828
1392181200,29.299917221069336,47.65552520751953
1392267600,29.780128479003906,48.56636428833008
1392354000,30.67185401916504,49.39911651611328
1392699600,30.668365478515625,49.041263580322266
1392786000,30.43056297302246,48.9697151184082
1392872400,30.755783081054688,48.98273849487305
1392958800,30.5319766998291,48.76150894165039
1393218000,30.815237045288086,49.60729217529297
1393304400,31.434188842773438,50.440032958984375
1393390800,30.787260055541992,49.9390754699707
1393477200,29.426931381225586,48.62488555908203
1393563600,29.374475479125977,48.702964782714844
1393822800,29.154178619384766,48.702964782714844
1393909200,29.61577606201172,49.496681213378906
1393995600,30.136829376220703,49.97161102294922
1394082000,31.29081153869629,50.836891174316406
1394168400,31.47266387939453,50.797847747802734
1394424000,31.85032844543457,51.175209045410156
1394510400,31.923763275146484,51.44843292236328
1394596800,33.04629898071289,52.0469970703125
1394683200,32.364383697509766,50.836891174316406
1394769600,32.86444854736328,51.19472885131836
1395028800,32.721073150634766,51.62411117553711
1395115200,32.92040252685547,52.274696350097656
1395201600,32.04966354370117,51.02556610107422
1395288000,32.14057159423828,51.07109832763672
1395374400,31.71394920349121,50.71329116821289
1395633600,31.33628273010254,50.368473052978516
1395720000,31.69645881652832,50.87593460083008
1395806400,31.15793228149414,50.23185348510742
1395892800,30.524980545043945,50.00415802001953
1395979200,30.65786361694336,49.86752700805664
1396238400,30.43755531311035,50.134254455566406
1396324800,31.311792373657227,51.77375411987305
1396411200,30.479515075683594,51.552528381347656
1396497600,30.483013153076172,52.43733596801758
1396584000,30.45853614807129,51.76723861694336
1396843200,29.752168655395508,50.71329116821289
1396929600,29.339509963989258,50.45956039428711
1397016000,29.766149520874023,50.96051788330078
1397102400,29.559814453125,49.8935432434082
1397188800,29.126209259033203,49.932586669921875
1397448000,29.573808670043945,50.752315521240234
1397534400,30.276700973510742,51.18821716308594
1397620800,31.046018600463867,52.769168853759766
1397707200,31.441186904907227,52.229164123535156
1398052800,31.521610260009766,53.231082916259766
1398139200,31.609041213989258,53.33517837524414
1398225600,31.766414642333984,53.543357849121094
1398312000,31.731426239013672,53.718990325927734
1398398400,31.727947235107422,53.73200225830078
1398657600,32.4937744140625,54.6818733215332
1398744000,32.654624938964844,54.48670196533203
1398830400,32.50426483154297,54.14188003540039
1398916800,33.3750114440918,54.6818733215332
1399003200,33.48341751098633,54.34357452392578
1399262400,33.504398345947266,54.60377502441406
1399348800,33.812129974365234,54.81849670410156
1399435200,33.291080474853516,55.3194580078125
1399521600,32.44831466674805,53.94672393798828
1399608000,31.923763275146484,53.289615631103516
1399867200,32.179054260253906,54.350067138671875
1399953600,32.08812713623047,54.81849670410156
1400040000,32.10911560058594,54.36308288574219
1400126400,31.437685012817383,53.67586135864258
1400212800,31.140443801879883,53.577674865722656
1400472000,31.228288650512695,54.1470832824707
1400558400,31.140443801879883,53.649662017822266
1400644800,30.81017303466797,53.400970458984375
1400731200,30.536121368408203,53.91802215576172
1400817600,30.61693572998047,53.68894958496094
1401163200,30.55017852783203,53.787113189697266
1401249600,30.6977481842041,54.317256927490234
1401336000,31.555038452148438,55.187767028808594
1401422400,31.407472610473633,55.49537658691406
1401681600,31.5234317779541,55.78989791870117
1401768000,30.950714111328125,55.33173751831055
1401854400,30.86287498474121,54.78196334838867
1401940800,30.883953094482422,54.664146423339844
1402027200,30.81017303466797,55.21393966674805
1402286400,30.7434139251709,54.80160140991211
1402372800,30.10746192932129,54.2125358581543
1402459200,30.10746192932129,54.2518310546875
1402545600,30.44475555419922,54.192909240722656
1402632000,30.36396026611328,54.6445426940918
1402891200,30.170703887939453,54.61180877685547
1402977600,30.42017936706543,55.024131774902344
1403064000,31.143962860107422,55.30555725097656
1403150400,31.488277435302734,55.80299377441406
1403236800,31.48477554321289,56.24807357788086
1403496000,31.263412475585938,56.5033073425293
1403582400,30.374492645263672,55.59353256225586
1403668800,28.449077606201172,53.25040817260742
1403755200,28.43502426147461,53.73476791381836
1403841600,27.897451400756836,53.33549880981445
1404100800,27.43015480041504,52.64173126220703
1404187200,27.619884490966797,52.75299072265625
1404273600,28.066104888916016,53.01480484008789
1404360000,28.424488067626953,53.342071533203125
1404705600,27.92205047607422,52.68754959106445
1404792000,27.345834732055664,51.88905715942383
1404878400,27.43718147277832,52.23593521118164
1404964800,27.198274612426758,52.183589935302734
1405051200,27.707740783691406,52.55010986328125
1405310400,27.43367576599121,52.32756805419922
1405396800,27.763940811157227,53.093353271484375
1405483200,27.556640625,52.910072326660156
1405569600,26.96636962890625,52.05923080444336
1405656000,27.022586822509766,52.923179626464844
1405915200,26.678255081176758,52.46501922607422
1406001600,26.629064559936523,52.68754959106445
1406088000,26.91718292236328,53.19150924682617
1406174400,27.205286026000977,53.73476791381836
1406260800,27.60934829711914,54.09474182128906
1406520000,27.331771850585938,54.068572998046875
1406606400,27.978269577026367,53.9769172668457
1406692800,27.74989128112793,53.48605728149414
1406779200,29.330978393554688,53.0868034362793
1406865600,29.36259651184082,52.7137336730957
1407124800,29.678821563720703,53.59077453613281
1407211200,29.87556266784668,53.0213508605957
1407297600,30.479902267456055,53.85257339477539
1407384000,30.39206886291504,53.35514450073242
1407470400,30.7434139251709,54.356529235839844
1407729600,30.599349975585938,53.924560546875
1407816000,30.416658401489258,54.035823822021484
1407902400,30.71881866455078,54.50993347167969
1407988800,31.23883628845215,55.109169006347656
1408075200,31.298555374145508,55.17502975463867
1408334400,31.83208465576172,56.37346649169922
1408420800,32.365638732910156,56.68954086303711
1408507200,32.25962829589844,57.02537536621094
1408593600,31.82149887084961,56.788291931152344
1408680000,31.952226638793945,56.68954086303711
1408939200,32.008766174316406,57.22291946411133
1409025600,31.952226638793945,57.07147216796875
1409112000,31.867435455322266,56.92002487182617
1409198400,32.07589340209961,57.031982421875
1409284800,32.157169342041016,57.30193328857422
1409630400,31.627168655395508,57.25585174560547
1409716800,31.948701858520508,57.446807861328125
1409803200,32.14303207397461,57.209739685058594
1409889600,32.376220703125,57.624610900878906
1410148800,32.6447639465332,57.32829284667969
1410235200,32.40802764892578,56.93978500366211
1410321600,31.952226638793945,56.0639762878418
1410408000,31.41162109375,55.31990432739258
1410494400,30.69082260131836,54.6679801940918
1410753600,31.280879974365234,55.24747085571289
1410840000,31.157228469848633,56.485416412353516
1410926400,31.160749435424805,56.426151275634766
1411012800,30.85688018798828,56.55784606933594
1411099200,31.31975555419922,56.46567153930664
1411358400,30.41522216796875,55.207942962646484
1411444800,29.9276180267334,54.826019287109375
1411531200,29.853408813476562,54.450687408447266
1411617600,29.779205322265625,53.825111389160156
1411704000,30.037145614624023,54.14777755737305
1411963200,29.818078994750977,53.8448486328125
1412049600,29.917016983032227,53.54193878173828
1412136000,29.129066467285156,52.43569564819336
1412222400,28.602602005004883,51.20433044433594
1412308800,28.55666160583496,51.125301361083984
1412568000,28.577865600585938,50.934326171875
1412654400,28.55666160583496,50.934326171875
1412740800,29.772132873535156,52.126197814941406
1412827200,28.902929306030273,50.447052001953125
1412913600,28.8287296295166,50.256099700927734
1413172800,28.203323364257812,48.10283279418945
1413259200,27.712196350097656,46.4829216003418
1413345600,26.9489803314209,44.70499801635742
1413432000,27.719253540039062,45.9034538269043
1413518400,28.001930236816406,47.549678802490234
1413777600,28.49306297302246,47.641876220703125
1413864000,30.015933990478516,50.578739166259766
1413950400,29.528337478637695,49.64366912841797
1414036800,29.86753273010254,50.1244010925293
1414123200,30.312747955322266,50.36802673339844
1414382400,30.535354614257812,49.70295715332031
1414468800,31.48935890197754,51.05284881591797
1414555200,30.88515281677246,50.302188873291016
1414641600,32.02996063232422,50.967254638671875
1414728000,32.1182975769043,51.69160079956055
1414990800,32.372703552246094,50.4931526184082
1415077200,32.02289962768555,49.05105209350586
1415163600,32.05116653442383,49.21565246582031
1415250000,32.906227111816406,49.66343307495117
1415336400,33.241920471191406,49.18932342529297
1415595600,33.24898147583008,49.057621002197266
1415682000,33.43624496459961,48.491310119628906
1415768400,33.57051086425781,48.42502212524414
1415854800,33.05463790893555,46.95981216430664
1415941200,32.6412353515625,47.58966064453125
1416200400,32.86505126953125,48.252647399902344
1416286800,33.35176086425781,49.03498077392578
1416373200,33.323326110839844,50.23497772216797
1416459600,33.806480407714844,51.60078048706055
1416546000,34.431739807128906,52.654930114746094
1416805200,34.14753341674805,52.654930114746094
1416891600,33.83489227294922,52.7344856262207
1416978000,33.9876594543457,52.562103271484375
1417150800,32.005306243896484,48.41175842285156
1417410000,32.25399398803711,47.6426887512207
1417496400,33.44412612915039,48.90237045288086
1417582800,34.11201477050781,49.611793518066406
