timestamp,XOM,CVX,COP
1155873600,35.06220626831055,31.380781173706055,25.975189208984375
1156132800,35.432640075683594,31.208154678344727,26.159048080444336
1156219200,35.62543487548828,31.049518585205078,26.245105743408203
1156305600,35.331146240234375,30.643606185913086,25.81481170654297
1156392000,35.884212493896484,31.133502960205078,25.77959632873535
1156478400,35.73706817626953,31.15215301513672,25.936073303222656
1156737600,35.56963348388672,30.86756706237793,25.701358795166016
1156824000,35.21950149536133,30.671611785888672,25.306243896484375
1156910400,34.656272888183594,30.415006637573242,24.84073829650879
1156996800,34.33661651611328,30.046417236328125,24.8133544921875
1157083200,34.55479049682617,30.247053146362305,25.130216598510742
1157428800,34.747615814208984,30.951534271240234,25.145862579345703
1157515200,34.08798599243164,30.428997039794922,24.163969039916992
1157601600,34.34675598144531,30.512981414794922,24.066164016723633
1157688000,33.900245666503906,29.962432861328125,23.60456085205078
1157947200,32.95137405395508,28.926685333251953,23.00212860107422
1158033600,32.829586029052734,28.64206314086914,22.74394989013672
1158120000,33.164493560791016,29.108631134033203,23.142953872680664
1158206400,32.83466339111328,28.95000457763672,22.861289978027344
1158292800,32.80422592163086,28.828699111938477,22.72828483581543
1158552000,33.64145278930664,29.323240280151367,23.107742309570312
1158638400,33.23550796508789,28.875350952148438,22.80653190612793
1158724800,32.53022384643555,28.40413475036621,22.39577293395996
1158811200,32.87018966674805,28.95000457763672,22.77132225036621
1158897600,32.936161041259766,28.898679733276367,22.704816818237305
1159156800,33.012264251708984,29.010652542114258,22.41925621032715
1159243200,33.707420349121094,29.668506622314453,22.86520767211914
1159329600,34.06260681152344,29.953107833862305,23.119482040405273
1159416000,34.23005676269531,30.107065200805664,23.052974700927734
1159502400,34.047393798828125,30.261049270629883,23.287702560424805
1159761600,33.99663543701172,30.09774398803711,22.904327392578125
1159848000,33.18986892700195,29.365236282348633,21.91851806640625
1159934400,33.79875946044922,29.719833374023438,22.2119140625
1160020800,34.15900421142578,29.803808212280273,22.64222526550293
1160107200,34.26049041748047,29.701162338256836,22.69308853149414
1160366400,33.7682991027832,29.505216598510742,22.481849670410156
1160452800,34.098121643066406,29.813129425048828,22.75957679748535
1160539200,33.7581672668457,29.439908981323242,22.5444393157959
1160625600,34.32646179199219,29.869121551513672,23.00603485107422
1160712000,34.707027435302734,29.953107833862305,23.483295440673828
1160971200,35.432640075683594,30.349679946899414,23.897964477539062
1161057600,35.21950149536133,30.293703079223633,23.784507751464844
1161144000,35.09773635864258,30.13973617553711,23.600648880004883
1161230400,35.38188171386719,30.624963760375977,23.91360092163086
1161316800,35.290550231933594,30.456995010375977,23.807981491088867
1161576000,35.478294372558594,30.624963760375977,23.749309539794922
1161662400,35.46306228637695,31.208154678344727,24.019224166870117
1161748800,36.0313720703125,31.530078887939453,24.547340393066406
1161835200,36.340885162353516,31.49275016784668,24.33216667175293
1161921600,36.25971221923828,31.576738357543945,24.076414108276367
1162184400,35.94511795043945,30.974878311157227,23.52949333190918
1162270800,36.239410400390625,31.352783203125,23.70262908935547
1162357200,36.05674743652344,31.250144958496094,23.49015235900879
1162443600,36.122718811035156,31.628053665161133,23.49015235900879
1162530000,36.60981369018555,32.150604248046875,23.989858627319336
1162789200,36.99543380737305,32.55184555053711,24.021347045898438
1162875600,36.80262756347656,32.150604248046875,23.997732162475586
1162962000,37.614501953125,32.43053436279297,24.54071044921875
1163048400,38.022178649902344,32.752464294433594,24.91058921813965
1163134800,37.925357818603516,32.44452667236328,24.824026107788086
1163394000,37.930450439453125,32.82244873046875,24.81614875793457
1163480400,37.940643310546875,32.8364372253418,24.9696044921875
1163566800,38.11901092529297,32.878753662109375,25.174219131469727
1163653200,37.033538818359375,32.220699310302734,24.501373291015625
1163739600,37.24247741699219,32.479209899902344,24.670560836791992
1163998800,36.911231994628906,32.54501724243164,24.7177791595459
1164085200,37.40045928955078,33.00566101074219,25.307981491088867
1164171600,37.15583038330078,32.714237213134766,25.37488555908203
1164344400,36.8857421875,32.357017517089844,25.296186447143555
1164603600,36.93162536621094,32.31471252441406,25.256832122802734
1164690000,37.7928466796875,32.845848083496094,25.540128707885742
1164776400,38.74583435058594,33.395774841308594,26.146081924438477
1164862800,39.143341064453125,33.99272918701172,26.48052406311035
1164949200,39.342071533203125,34.36405944824219,26.508073806762695
1165208400,39.632568359375,34.547359466552734,26.464797973632812
1165294800,39.780357360839844,34.75886917114258,26.791372299194336
1165381200,38.88853454589844,34.5755729675293,27.106151580810547
1165467600,38.582767486572266,34.462772369384766,27.42092514038086
1165554000,38.475738525390625,34.23245620727539,27.952104568481445
1165813200,38.40438461303711,34.6413688659668,27.837995529174805
1165899600,38.85795211791992,34.711849212646484,27.778987884521484
1165986000,39.42361831665039,34.97038650512695,27.936368942260742
1166072400,40.121803283691406,35.70833969116211,28.750852584838867
1166158800,39.393043518066406,35.431007385253906,28.632801055908203
1166418000,38.48081970214844,34.46746826171875,28.52657127380371
1166504400,39.23507308959961,35.012691497802734,28.735105514526367
1166590800,38.77132034301758,34.61785888671875,28.52657127380371
1166677200,38.664302825927734,34.42045593261719,28.357376098632812
1166763600,38.42987823486328,34.1854362487793,27.956039428710938
1167109200,38.75603103637695,34.35464096069336,28.207868576049805
1167195600,39.21977233886719,34.80117416381836,28.384916305541992
1167282000,39.40833282470703,34.913978576660156,28.59345817565918
1167368400,39.051605224609375,34.56146240234375,28.31016731262207
1167800400,37.767391204833984,33.35817337036133,26.830718994140625
1167886800,37.05900955200195,33.03386306762695,25.99656867980957
1167973200,37.323997497558594,33.1607666015625,26.52774429321289
1168232400,37.02334213256836,33.58380889892578,26.87400245666504
1168318800,36.73795700073242,33.19837188720703,26.16968536376953
1168405200,36.17738723754883,32.62493896484375,25.390609741210938
1168491600,36.17229461669922,32.28652572631836,24.324317932128906
1168578000,37.0284423828125,33.0667610168457,25.115169525146484
1168923600,36.503543853759766,32.74715805053711,24.71384620666504
1169010000,36.926509857177734,33.287681579589844,25.005014419555664
1169096400,36.67170715332031,33.33468246459961,24.635147094726562
1169182800,37.47180938720703,33.99272918701172,25.162403106689453
1169442000,37.150753021240234,33.47569274902344,24.938119888305664
1169528400,37.96103286743164,34.105525970458984,25.563735961914062
1169614800,38.16996765136719,34.237125396728516,25.819494247436523
1169701200,37.466705322265625,33.616703033447266,25.205692291259766
1169787600,37.5125732421875,33.60728454589844,25.485042572021484
1170046800,37.303627014160156,33.62139129638672,25.426027297973633
1170133200,37.91006851196289,34.345245361328125,25.831302642822266
1170219600,37.76227569580078,34.25594711303711,26.130334854125977
1170306000,38.26170349121094,35.00328063964844,26.484460830688477
1170392400,38.49612808227539,34.80117416381836,26.476585388183594
1170651600,38.562381744384766,34.6789665222168,26.378223419189453
1170738000,38.45534896850586,34.486244201660156,26.220840454101562
1170824400,38.27621841430664,34.14314651489258,26.059524536132812
1170910800,38.61912155151367,34.66486740112305,26.311328887939453
1170997200,38.496307373046875,34.462772369384766,26.35854721069336
1171256400,38.178993225097656,33.99272918701172,25.980823516845703
1171342800,38.61400604248047,34.23245620727539,26.468719482421875
1171429200,38.69076919555664,34.175628662109375,26.543476104736328
1171515600,38.55771255493164,33.782684326171875,26.191158294677734
1171602000,38.53212356567383,33.522308349609375,26.187192916870117
1171947600,38.3171501159668,33.19568634033203,25.961544036865234
1172034000,38.2711181640625,33.11044692993164,26.24262237548828
1172120400,38.42463302612305,33.45603942871094,26.476179122924805
1172206800,38.496307373046875,33.645408630371094,26.602859497070312
1172466000,38.58840560913086,33.80638122558594,26.903724670410156
1172552400,36.7613525390625,32.46660614013672,25.751733779907227
1172638800,36.684574127197266,32.43821716308594,25.858625411987305
1172725200,36.33145523071289,32.00267028808594,26.108020782470703
1172811600,35.829917907714844,31.619199752807617,25.7042293548584
1173070800,35.814552307128906,31.448774337768555,25.530046463012695
1173157200,36.336585998535156,32.03580093383789,26.056547164916992
1173243600,36.66411590576172,32.3482666015625,26.587034225463867
1173330000,36.77159881591797,32.40980529785156,26.74933624267578
1173416400,36.39798355102539,32.41454315185547,26.840383529663086
1173672000,36.27003860473633,32.584957122802734,26.618696212768555
1173758400,35.77873229980469,32.11628723144531,26.36138916015625
1173844800,36.346805572509766,32.343536376953125,26.883943557739258
1173931200,36.177921295166016,32.60388946533203,26.333669662475586
1174017600,35.753135681152344,32.22990036010742,25.866531372070312
1174276800,36.38774490356445,32.8453369140625,25.9892578125
1174363200,36.848365783691406,33.162532806396484,26.250526428222656
1174449600,37.47785186767578,33.773223876953125,26.590986251831055
1174536000,38.056156158447266,34.52595520019531,27.188756942749023
1174622400,38.39393997192383,34.89047622680664,27.414411544799805
1174881600,38.62424087524414,35.221858978271484,27.537139892578125
1174968000,38.747047424316406,35.11299133300781,27.505451202392578
1175054400,38.670291900634766,35.07038497924805,27.410451889038086
1175140800,39.018314361572266,35.48224639892578,27.38273811340332
1175227200,38.61400604248047,35.01355743408203,27.05812644958496
1175486400,38.97737121582031,35.42544174194336,26.994787216186523
1175572800,39.304927825927734,35.6668701171875,26.856229782104492
1175659200,39.46356964111328,35.76628494262695,26.816625595092773
1175745600,39.51985549926758,35.79470443725586,26.903724670410156
1176091200,39.304927825927734,35.73788833618164,27.085832595825195
1176177600,39.69898223876953,36.471683502197266,27.493587493896484
1176264000,39.289546966552734,36.24444580078125,27.4064998626709
1176350400,39.606868743896484,36.53322982788086,27.905302047729492
1176436800,39.61709976196289,36.457462310791016,27.925094604492188
1176696000,40.00606155395508,36.864593505859375,27.948854446411133
1176782400,40.12377166748047,36.9072151184082,27.881542205810547
1176868800,40.02140426635742,36.81726837158203,27.647974014282227
1176955200,39.64268493652344,36.362789154052734,27.426271438598633
1177041600,40.819786071777344,37.13920211791992,28.206167221069336
1177300800,40.533203125,36.71784591674805,27.948854446411133
1177387200,40.22612762451172,36.500083923339844,27.568784713745117
1177473600,40.90167999267578,37.07764434814453,28.03593635559082
1177560000,41.22410202026367,37.0113639831543,28.000314712524414
1177646400,41.12687301635742,36.96402359008789,27.72715950012207
1177905600,40.62532043457031,36.82675552368164,27.453981399536133
1177992000,40.76860427856445,37.091835021972656,27.390661239624023
1178078400,40.850502014160156,37.2291259765625,27.481698989868164
1178164800,41.29064178466797,37.6646842956543,27.70734977722168
1178251200,41.22410202026367,37.54159927368164,27.786535263061523
1178510400,41.36740493774414,37.67414093017578,27.845909118652344
1178596800,41.64888381958008,37.89665222167969,27.810283660888672
1178683200,41.66935729980469,37.75461959838867,27.75485610961914
1178769600,40.80585479736328,37.01610565185547,27.347110748291016
1178856000,41.75159454345703,37.89192199707031,27.786535263061523
1179115200,41.761871337890625,38.284847259521484,27.996341705322266
1179201600,41.7001953125,38.21857833862305,27.996341705322266
1179288000,41.86465835571289,38.49512481689453,28.443675994873047
1179374400,42.04457092285156,38.843223571777344,29.164350509643555
1179460800,42.79499435424805,39.506046295166016,29.80137062072754
1179720000,42.9646110534668,39.49650573730469,30.2034969329834
1179806400,42.543155670166016,39.18656539916992,30.19951629638672
1179892800,42.65620803833008,38.81462097167969,30.54192543029785
1179979200,42.29128646850586,38.13274002075195,29.936742782592773
1180065600,42.923492431640625,38.685874938964844,30.426467895507812
1180411200,42.466026306152344,38.485595703125,30.000450134277344
1180497600,43.175357818603516,39.219940185546875,30.776830673217773
1180584000,42.74871826171875,38.85752487182617,30.828590393066406
1180670400,43.288421630859375,39.21039962768555,31.397939682006836
1180929600,43.288421630859375,39.63955307006836,31.616918563842773
1181016000,43.30898666381836,39.44881820678711,31.569149017333984
1181102400,42.980045318603516,39.00059127807617,31.214799880981445
1181188800,42.12679672241211,38.24240493774414,30.760915756225586
1181275200,42.496883392333984,38.47607421875,30.77285385131836
1181534400,42.69218063354492,38.79554748535156,31.0037784576416
1181620800,42.147369384765625,38.41407775878906,30.70516586303711
1181707200,42.84123992919922,38.69540023803711,30.956005096435547
1181793600,43.57113265991211,39.258079528808594,31.541271209716797
1181880000,44.17250061035156,39.65863037109375,32.058868408203125
1182139200,44.38837432861328,39.763526916503906,32.12655258178711
1182225600,44.1210823059082,39.715843200683594,31.943418502807617
1182312000,42.568843841552734,38.60958480834961,31.135181427001953
1182398400,43.329566955566406,39.506046295166016,31.72044563293457
1182484800,42.414642333984375,38.886138916015625,31.35017204284668
1182744000,42.33753204345703,39.553714752197266,31.071455001831055
1182830400,42.05485534667969,39.43450164794922,30.179622650146484
1182916800,42.90806198120117,40.0019416809082,30.760915756225586
1183003200,42.96975326538086,40.14021682739258,30.553882598876953
1183089600,43.11367416381836,40.1688232421875,31.254621505737305
1183348800,43.59682083129883,40.602752685546875,31.855817794799805
1183435200,43.8743782043457,41.16543960571289,32.09868240356445
1183608000,43.77159118652344,41.27985382080078,32.13849639892578
1183694400,44.43976593017578,41.80915451049805,32.26590347290039
1183953600,44.943477630615234,42.677005767822266,33.464332580566406
1184040000,44.460330963134766,42.43858337402344,33.49221420288086
1184126400,44.86637878417969,43.273067474365234,34.07748031616211
1184212800,46.0639762878418,44.48899459838867,35.29183578491211
1184299200,46.42890930175781,44.50330352783203,35.901004791259766
1184558400,46.10511779785156,43.92631530761719,34.690616607666016
1184644800,45.79156494140625,43.43994140625,34.23274612426758
1184731200,46.85039138793945,44.38407897949219,34.798118591308594
1184817600,47.43632507324219,44.34592819213867,34.78219985961914
1184904000,47.256431579589844,43.92631530761719,34.36016845703125
1185163200,48.027427673339844,44.140899658203125,34.09340286254883
1185249600,46.6910400390625,42.84391784667969,32.779510498046875
1185336000,47.69334411621094,43.41608810424805,33.559871673583984
1185422400,45.349525451660156,41.704254150390625,32.572479248046875
1185508800,43.99259948730469,40.626609802246094,31.932235717773438
1185768000,44.20847702026367,41.2131233215332,32.5684814453125
1185854400,43.75616455078125,40.655216217041016,32.34840393066406
1185940800,44.1210823059082,40.6123046875,32.312381744384766
1186027200,43.78185272216797,40.0019416809082,32.116302490234375
1186113600,42.1884880065918,38.6334114074707,31.047887802124023
1186372800,42.938926696777344,39.11024475097656,31.59210777282715
1186459200,44.04912567138672,39.66338348388672,32.0042839050293
1186545600,45.17991638183594,40.21174621582031,32.28036880493164
1186632000,43.14153289794922,38.67633056640625,31.30398941040039
1186718400,43.611122131347656,39.77783203125,31.295995712280273
1186977600,42.79060745239258,39.31529235839844,31.6921443939209
1187064000,42.89900207519531,39.31529235839844,31.55609130859375
1187150400,42.1558837890625,38.78226089477539,30.963863372802734
1187236800,41.62950897216797,39.084781646728516,30.923856735229492
1187323200,43.420188903808594,40.51103591918945,31.664133071899414
1187582400,43.62146759033203,40.76554870605469,31.956241607666016
1187668800,42.909305572509766,40.482215881347656,31.308000564575195
1187755200,43.13121032714844,41.00566482543945,31.572093963623047
1187841600,43.218929290771484,41.04887390136719,31.772174835205078
1187928000,44.220062255859375,41.88446044921875,32.30838394165039
1188187200,43.92591857910156,41.778812408447266,32.4044189453125
1188273600,42.83191680908203,40.482215881347656,31.53608512878418
1188360000,43.98269271850586,41.63473129272461,32.720550537109375
1188446400,44.07041549682617,41.87005615234375,32.52845764160156
1188532800,44.24070739746094,42.143768310546875,32.768550872802734
1188878400,45.0147819519043,42.60957336425781,33.404788970947266
1188964800,45.0096321105957,42.43190002441406,32.8605842590332
1189051200,45.14897155761719,42.70561981201172,33.46481704711914
1189137600,44.251033782958984,42.0909423828125,33.1367073059082
1189396800,43.79175567626953,41.802825927734375,32.88861083984375
1189483200,44.8651237487793,42.5423583984375,33.4248161315918
1189569600,45.23152542114258,42.83047103881836,33.953006744384766
1189656000,45.732078552246094,43.26267623901367,34.05705261230469
1189742400,45.757896423339844,43.53159713745117,34.1210823059082
1190001600,46.062355041503906,43.66604232788086,33.90497970581055
1190088000,47.35245132446289,44.82337951660156,35.129459381103516
1190174400,47.53825759887695,45.19313430786133,35.32953643798828
1190260800,47.52275466918945,45.22196578979492,35.377567291259766
1190347200,47.63630676269531,45.54371643066406,35.589656829833984
1190606400,47.33699035644531,45.30840301513672,35.68567657470703
1190692800,47.455692291259766,44.12227249145508,34.92938232421875
1190779200,47.667259216308594,44.424781799316406,34.93338394165039
1190865600,47.97688293457031,44.90501022338867,35.197471618652344
1190952000,47.76531219482422,44.93862533569336,35.12145233154297
1191211200,48.48262405395508,45.35161209106445,34.96940612792969
1191297600,47.600181579589844,44.44880294799805,34.201107025146484
1191384000,47.130592346191406,43.9301872253418,33.636898040771484
1191470400,46.918975830078125,44.10304641723633,33.588871002197266
1191556800,47.14603042602539,44.333553314208984,33.69291305541992
1191816000,46.79513931274414,43.978214263916016,33.74492645263672
1191902400,47.822059631347656,44.5640869140625,34.36517333984375
1191988800,48.059444427490234,44.218292236328125,34.70529556274414
1192075200,47.81692123413086,43.699676513671875,34.301143646240234
1192161600,48.24005889892578,43.896568298339844,34.301143646240234
1192420800,48.931583404541016,44.33835220336914,34.55723190307617
1192507200,48.890289306640625,44.87620162963867,35.13347625732422
1192593600,48.92127227783203,44.784976959228516,34.99740219116211
1192680000,49.05026626586914,44.38157272338867,35.21748733520508
1192766400,47.54856872558594,42.8688850402832,34.04104232788086
1193025600,46.9138298034668,42.470333099365234,33.260746002197266
1193112000,47.1408805847168,42.70082092285156,33.30076217651367
1193198400,47.54340362548828,43.17143630981445,32.672515869140625
1193284800,47.254432678222656,43.81013107299805,33.488834381103516
1193371200,47.5847053527832,44.01182174682617,33.93701171875
1193630400,48.307151794433594,44.60247039794922,34.02949142456055
1193716800,47.03255081176758,43.25786590576172,33.261474609375
1193803200,47.47115707397461,43.94456481933594,34.16218948364258
1193889600,45.670169830322266,42.75844955444336,33.45851516723633
1193976000,45.37601852416992,42.48951721191406,34.005367279052734
1194238800,45.236690521240234,42.48951721191406,33.74400329589844
1194325200,46.64033508300781,43.526798248291016,34.234554290771484
1194411600,45.17423629760742,42.038124084472656,33.13682556152344
1194498000,46.32432556152344,42.82567596435547,33.75605010986328
1194584400,44.992923736572266,41.90367889404297,33.1971321105957
1194843600,43.79621887207031,40.948036193847656,31.753602981567383
1194930000,45.00845718383789,41.697174072265625,32.0753059387207
1195016400,44.71318054199219,41.648799896240234,31.91446304321289
1195102800,43.77029800415039,40.6867561340332,31.379655838012695
1195189200,44.086334228515625,41.566650390625,31.737524032592773
1195448400,43.573482513427734,41.107357025146484,31.013757705688477
1195534800,45.495426177978516,42.494850158691406,31.882295608520508
1195621200,45.09135437011719,41.4554443359375,31.29120635986328
1195794000,45.73891830444336,41.90021514892578,31.813920974731445
1196053200,44.38679504394531,40.50789260864258,30.84085464477539
1196139600,44.74943542480469,40.75928497314453,30.583515167236328
1196226000,45.547218322753906,41.60530471801758,31.250978469848633
1196312400,45.89432144165039,41.84703826904297,31.693296432495117
1196398800,46.189632415771484,42.432003021240234,32.18385314941406
1196658000,46.02902603149414,42.46584701538086,32.2682991027832
1196744400,45.650856018066406,42.137107849121094,32.051170349121094
1196830800,46.583343505859375,43.17167282104492,32.714630126953125
1196917200,47.37078857421875,44.1772346496582,33.494693756103516
1197003600,47.401859283447266,43.97419357299805,33.494693756103516
1197262800,47.676448822021484,44.34162902832031,33.555023193359375
1197349200,46.76984405517578,43.4569206237793,32.847312927246094
1197435600,47.61943817138672,44.370609283447266,33.522857666015625
1197522000,48.03389358520508,44.99909973144531,34.033504486083984
1197608400,47.23609161376953,44.48666000366211,33.49066925048828
1197867600,46.567787170410156,43.50041580200195,32.9357795715332
1197954000,47.360435485839844,44.08538818359375,33.591182708740234
1198040400,47.36558532714844,43.945194244384766,33.852569580078125
1198126800,47.72823715209961,44.501155853271484,34.270748138427734
1198213200,48.401702880859375,45.463218688964844,34.865848541259766
1198472400,48.520870208740234,45.67593002319336,35.05885314941406
1198645200,49.116615295410156,45.849979400634766,35.77458572387695
1198731600,48.52606201171875,45.32301712036133,35.64591598510742
1198818000,49.215065002441406,45.859642028808594,35.83891677856445
1199077200,48.53639602661133,45.119956970214844,35.50518798828125
1199250000,48.443153381347656,45.18281173706055,35.3403205871582
1199336400,48.60893249511719,45.73876953125,35.48508071899414
1199422800,47.70233917236328,45.129638671875,34.40343475341797
1199682000,47.256805419921875,44.53984069824219,33.932979583740234
1199768400,46.650691986083984,43.96935272216797,33.17704391479492
1199854800,47.43294906616211,44.7525520324707,33.659549713134766
1199941200,47.48477554321289,44.42865753173828,33.73595428466797
1200027600,46.78020095825195,43.833984375,33.39015579223633
1200286800,47.05475997924805,43.95001220703125,33.530887603759766
1200373200,46.11707305908203,42.67372512817383,32.413047790527344
1200459600,44.827125549316406,41.69716262817383,30.997663497924805
1200546000,43.4698371887207,40.005123138427734,29.54609489440918
1200632400,44.07597732543945,40.34834671020508,29.308862686157227
1200978000,42.71347427368164,39.279945373535156,28.621267318725586
1201064400,43.231536865234375,39.37662887573242,28.84243392944336
1201150800,44.552581787109375,40.44987106323242,29.944183349609375
1201237200,43.48537063598633,39.555519104003906,29.807464599609375
1201496400,44.101863861083984,40.05827713012695,30.724233627319336
1201582800,44.07597732543945,39.93259811401367,31.472164154052734
1201669200,44.1795654296875,40.237159729003906,31.817947387695312
1201755600,44.39716339111328,40.2468376159668,32.212005615234375
1201842000,44.52666473388672,39.87940979003906,32.312530517578125
1202101200,44.26247787475586,39.652183532714844,32.07127380371094
1202187600,42.53734588623047,38.54991912841797,30.5955753326416
1202274000,42.19026184082031,37.47185134887695,29.542083740234375
1202360400,42.60646438598633,38.066497802734375,29.964282989501953
1202446800,42.51283264160156,38.31789016723633,30.310087203979492
1202706000,43.2984733581543,38.88351821899414,30.949430465698242
1202792400,43.902008056640625,39.21709442138672,30.72022819519043
1202878800,44.47952651977539,39.9864387512207,31.62494659423828
1202965200,44.510746002197266,40.3370246887207,31.749603271484375
1203051600,44.41709518432617,40.70708084106445,31.78577995300293
1203397200,45.270362854003906,41.306007385253906,32.42511749267578
1203483600,45.83747482299805,42.04127502441406,32.81114196777344
1203570000,45.223541259765625,41.28166961669922,32.27728271484375
1203656400,45.353614807128906,41.59328842163086,32.600830078125
1203915600,46.37337875366211,42.45029067993164,33.26815414428711
1204002000,46.768775939941406,42.90800476074219,34.21449661254883
1204088400,46.50864791870117,42.956687927246094,34.02440643310547
1204174800,46.5034294128418,43.34623718261719,34.457149505615234
1204261200,45.270362854003906,42.19707489013672,33.45012664794922
1204520400,45.65536880493164,42.460025787353516,33.74536895751953
1204606800,45.10387420654297,42.23118591308594,32.960777282714844
1204693200,45.364009857177734,43.2342529296875,33.41777801513672
1204779600,43.96962356567383,42.752174377441406,32.41075897216797
1204866000,42.918636322021484,41.51538848876953,31.690872192382812
1205121600,42.90303039550781,41.25731658935547,31.28240203857422
1205208000,45.09865188598633,42.927486419677734,32.151920318603516
1205294400,44.729286193847656,42.23118591308594,31.674692153930664
1205380800,45.29115676879883,42.38211441040039,31.553367614746094
1205467200,44.698036193847656,41.5543327331543,31.339025497436523
1205726400,44.635616302490234,40.994380950927734,30.68789291381836
1205812800,46.02997589111328,41.93415069580078,31.654470443725586
1205899200,43.92801284790039,39.87443161010742,29.769847869873047
1205985600,44.22456741333008,40.51719665527344,30.263246536254883
1206331200,44.718849182128906,40.906734466552734,30.574649810791016
1206417600,44.328643798828125,41.1648063659668,30.14192008972168
1206504000,44.88014221191406,41.36931228637695,30.861801147460938
1206590400,44.84890365600586,41.09663009643555,30.627241134643555
1206676800,44.339054107666016,41.14531707763672,30.602964401245117
1206936000,44.00606918334961,41.56407928466797,30.82135009765625
1207022400,45.27554702758789,42.236053466796875,31.43202781677246
1207108800,46.055999755859375,42.610992431640625,31.8566837310791
1207195200,45.90509796142578,42.713233947753906,31.69896697998047
1207281600,46.17046356201172,42.8739128112793,31.872867584228516
1207540800,46.26409149169922,42.98102951049805,31.90926742553711
1207627200,46.62311553955078,43.472835540771484,32.139774322509766
1207713600,46.66994094848633,43.79906463623047,32.12360382080078
1207800000,46.5919075012207,43.62864303588867,32.07911682128906
1207886400,46.10802459716797,43.23911666870117,31.78388023376465
1208145600,46.66994094848633,43.48257064819336,32.27728271484375
1208232000,47.24226760864258,43.90619659423828,32.85562515258789
1208318400,48.329681396484375,44.76319122314453,33.49056625366211
1208404800,48.58461380004883,44.79240798950195,33.49056625366211
1208491200,48.907196044921875,45.37184143066406,33.927345275878906
1208750400,49.04246139526367,45.13813400268555,34.10932540893555
1208836800,49.1100959777832,45.78572463989258,34.331783294677734
1208923200,49.02165985107422,46.004859924316406,34.165958404541016
1209009600,48.178775787353516,44.99205780029297,33.522911071777344
1209096000,48.10592269897461,45.13326644897461,33.79793167114258
1209355200,48.10072708129883,45.04071807861328,34.1497917175293
1209441600,47.757354736328125,46.1314582824707,34.55826187133789
1209528000,48.42330551147461,46.817996978759766,34.84135437011719
1209614400,46.66994094848633,46.22886276245117,35.03953552246094
1209700800,46.62311553955078,46.41386795043945,35.1365966796875
