timestamp,MCD,YUM
1154923200,20.384897232055664,11.569518089294434
1155009600,20.1726131439209,11.419069290161133
1155096000,19.713623046875,11.276021957397461
1155182400,20.00623321533203,11.500458717346191
1155268800,19.902957916259766,11.382075309753418
1155528000,19.920166015625,11.52759075164795
1155614400,20.36768913269043,11.798887252807617
1155700800,20.637344360351562,11.971529006958008
1155787200,20.79225730895996,12.154035568237305
1155873600,20.757823944091797,12.109640121459961
1156132800,20.488174438476562,12.001124382019043
1156219200,20.425052642822266,11.934534072875977
1156305600,20.419328689575195,11.838345527648926
1156392000,20.585708618164062,11.75202751159668
1156478400,20.2127742767334,11.719961166381836
1156737600,20.545543670654297,11.867939949035645
1156824000,20.700458526611328,12.149099349975586
1156910400,20.74062728881836,12.060319900512695
1156996800,20.597183227539062,12.055380821228027
1157083200,21.09059715270996,12.17870044708252
1157428800,21.027488708496094,12.284750938415527
1157515200,20.780771255493164,12.08745002746582
1157601600,20.952899932861328,12.008522033691406
1157688000,21.515161514282227,12.24528980255127
1157947200,21.297143936157227,12.622634887695312
1158033600,21.91677474975586,12.866799354553223
1158120000,21.710233688354492,12.960524559020996
1158206400,21.417627334594727,13.06904125213623
1158292800,21.647123336791992,13.046845436096191
1158552000,21.469261169433594,12.903793334960938
1158638400,21.561063766479492,12.950658798217773
1158724800,21.675800323486328,13.029582023620605
1158811200,21.997108459472656,12.962993621826172
1158897600,21.92251205444336,12.945724487304688
1159156800,22.289703369140625,13.009849548339844
1159243200,22.410194396972656,13.17016315460205
1159329600,22.84623146057129,13.073972702026367
1159416000,22.714279174804688,12.985184669494629
1159502400,22.44461441040039,12.837206840515137
1159761600,22.66836929321289,12.913663864135742
1159848000,22.765914916992188,13.056705474853516
1159934400,22.949495315551758,13.426656723022461
1160020800,22.834758758544922,13.379796028137207
1160107200,23.012619018554688,13.31814193725586
1160366400,23.27652931213379,13.315677642822266
1160452800,23.43144416809082,13.542579650878906
1160539200,23.66666603088379,13.495588302612305
1160625600,24.228946685791016,14.610946655273438
1160712000,24.160091400146484,14.351269721984863
1160971200,24.165828704833984,14.319129943847656
1161057600,23.867490768432617,14.333961486816406
1161144000,23.79289436340332,14.361164093017578
1161230400,23.391281127929688,14.291924476623535
1161316800,23.79289436340332,14.356216430664062
1161576000,24.177309036254883,14.895345687866211
1161662400,24.24042320251465,15.009110450744629
1161748800,24.096973419189453,14.835996627807617
1161835200,24.160091400146484,14.90771770477295
1161921600,23.79289436340332,14.581267356872559
1162184400,24.05108070373535,14.863201141357422
1162270800,24.05108070373535,14.70492172241211
1162357200,24.016660690307617,14.712336540222168
1162443600,24.12566375732422,14.68266773223877
1162530000,23.660947799682617,14.348794937133789
1162789200,23.999446868896484,14.605996131896973
1162875600,23.90764617919922,14.687606811523438
1162962000,24.114200592041016,14.638143539428711
1163048400,24.14861297607422,14.677715301513672
1163134800,24.07977867126465,15.021474838256836
1163394000,24.397151947021484,15.038786888122559
1163480400,24.256092071533203,15.30588436126709
1163566800,24.15617561340332,15.365232467651367
1163653200,24.491188049316406,15.540824890136719
1163739600,24.579345703125,15.333084106445312
1163998800,24.62049102783203,15.523510932922363
1164085200,24.72040557861328,15.513622283935547
1164171600,24.77330780029297,15.696626663208008
1164344400,24.614612579345703,15.610068321228027
1164603600,24.15617561340332,15.061042785644531
1164690000,24.33249855041504,15.283621788024902
1164776400,24.59697723388672,15.234153747558594
1164862800,24.66750144958496,15.132763862609863
1164949200,24.732154846191406,15.073418617248535
1165208400,24.97900390625,15.241583824157715
1165294800,25.125951766967773,15.644681930541992
1165381200,25.249378204345703,15.402331352233887
1165467600,25.437450408935547,15.105560302734375
1165554000,25.719560623168945,14.769222259521484
1165813200,25.613779067993164,14.714818000793457
1165899600,25.296390533447266,14.33890438079834
1165986000,25.619647979736328,14.49223804473877
1166072400,25.678422927856445,14.556530952453613
1166158800,25.51385498046875,14.512024879455566
1166418000,25.55499839782715,14.467503547668457
1166504400,25.85474967956543,14.5787935256958
1166590800,25.778352737426758,14.603522300720215
1166677200,25.784225463867188,14.47986888885498
1166763600,25.60790252685547,14.534284591674805
1167109200,25.748950958251953,14.52685546875
1167195600,26.054588317871094,14.638143539428711
1167282000,26.072208404541016,14.615893363952637
1167368400,26.054588317871094,14.541701316833496
1167800400,25.784225463867188,14.556530952453613
1167886800,25.590261459350586,14.516968727111816
1167973200,25.590261459350586,14.39084243774414
1168232400,25.690189361572266,14.356216430664062
1168318800,25.737215042114258,14.410629272460938
1168405200,26.0134334564209,14.584190368652344
1168491600,26.16037368774414,14.876765251159668
1168578000,25.98992919921875,14.84453296661377
1168923600,26.195629119873047,14.928834915161133
1169010000,26.366073608398438,14.839569091796875
1169096400,26.20740509033203,14.656089782714844
1169182800,26.336700439453125,14.628817558288574
1169442000,26.066326141357422,14.63377857208252
1169528400,26.360214233398438,14.673447608947754
1169614800,25.95467185974121,14.7379150390625
1169701200,25.27288246154785,14.621384620666504
1169787600,25.231740951538086,14.688323020935059
1170046800,25.408058166503906,14.599064826965332
1170133200,25.725444793701172,14.643692016601562
1170219600,26.066326141357422,14.879240036010742
1170306000,26.14274024963379,14.76766586303711
1170392400,26.178009033203125,14.794934272766113
1170651600,26.17212677001953,14.772624015808105
1170738000,26.313182830810547,15.005697250366211
1170824400,26.283798217773438,15.094951629638672
1170910800,26.066326141357422,15.072648048400879
1170997200,26.189756393432617,14.99825668334961
1171256400,26.289676666259766,15.070162773132324
1171342800,26.389602661132812,14.817259788513184
1171429200,26.460126876831055,14.884199142456055
1171515600,26.43661117553711,14.970983505249023
1171602000,26.636445999145508,14.943711280822754
1171947600,26.918563842773438,15.38753604888916
1172034000,27.01848030090332,15.275954246520996
1172120400,27.06549072265625,15.139592170715332
1172206800,27.04198455810547,15.003216743469238
1172466000,26.918563842773438,14.68337345123291
1172552400,26.1309871673584,14.19243049621582
1172638800,25.678422927856445,14.365996360778809
1172725200,25.919408798217773,14.1651611328125
1172811600,25.666667938232422,14.011434555053711
1173070800,25.219980239868164,13.731254577636719
1173157200,25.33165740966797,14.115570068359375
1173243600,25.33165740966797,14.222746849060059
1173330000,25.649032592773438,14.372304916381836
1173416400,25.948795318603516,14.387261390686035
1173672000,26.254417419433594,14.454558372497559
1173758400,25.55499839782715,14.295039176940918
1173844800,25.65491485595703,14.35734748840332
1173931200,25.549123764038086,14.524359703063965
1174017600,25.55499839782715,14.392247200012207
1174276800,25.784225463867188,14.62655258178711
1174363200,26.04283332824707,14.616582870483398
1174449600,26.21915626525879,14.815994262695312
1174536000,26.148630142211914,14.736231803894043
1174622400,26.47774887084961,14.818485260009766
1174881600,26.518901824951172,14.661454200744629
1174968000,26.471881866455078,14.544301986694336
1175054400,26.348459243774414,14.469524383544922
1175140800,26.371950149536133,14.382283210754395
1175227200,26.47774887084961,14.397234916687012
1175486400,26.34257698059082,14.511899948120117
1175572800,26.601171493530273,14.643999099731445
1175659200,26.583553314208984,14.571714401245117
1175745600,26.906803131103516,14.6639404296875
1176091200,27.324100494384766,14.713793754577637
1176177600,27.218313217163086,14.88329792022705
1176264000,27.294719696044922,14.686370849609375
1176350400,27.406389236450195,14.75616455078125
1176436800,28.000003814697266,14.863347053527832
1176696000,28.270368576049805,15.222280502319336
1176782400,28.80521011352539,15.197354316711426
1176868800,28.728803634643555,15.242220878601074
1176955200,28.670034408569336,15.12507438659668
1177041600,28.423179626464844,15.222280502319336
1177300800,28.587749481201172,15.199844360351562
1177387200,28.487834930419922,15.249709129333496
1177473600,28.581863403320312,15.456592559814453
1177560000,28.93451690673828,15.553797721862793
1177646400,28.76993751525879,15.663471221923828
1177905600,28.37615966796875,15.419198989868164
1177992000,28.881608963012695,15.733266830444336
1178078400,29.39883041381836,16.63309669494629
1178164800,29.33418846130371,16.478544235229492
1178251200,29.340051651000977,16.702880859375
1178510400,29.09319496154785,16.62810516357422
1178596800,28.98741340637207,16.663005828857422
1178683200,29.293020248413086,16.692914962768555
1178769600,29.387086868286133,16.53089714050293
1178856000,29.769105911254883,16.623125076293945
1179115200,29.757347106933594,16.478544235229492
1179201600,30.13349151611328,16.358911514282227
1179288000,30.544923782348633,16.50596809387207
1179374400,30.715375900268555,16.538375854492188
1179460800,30.756519317626953,16.672971725463867
1179720000,30.721254348754883,16.737783432006836
1179806400,30.85641860961914,16.879850387573242
1179892800,30.309831619262695,16.70787811279297
1179979200,29.95130729675293,16.70537567138672
1180065600,29.916034698486328,16.775165557861328
1180411200,29.74559783935547,16.805089950561523
1180497600,29.522241592407227,16.757720947265625
1180584000,29.710325241088867,16.879850387573242
1180670400,29.945430755615234,17.011962890625
1180929600,30.03358268737793,17.134103775024414
1181016000,29.886640548706055,17.016952514648438
1181102400,29.763233184814453,16.902294158935547
1181188800,29.510488510131836,16.503477096557617
1181275200,30.21578598022461,16.755229949951172
1181534400,30.121742248535156,16.887340545654297
1181620800,30.256921768188477,16.660505294799805
1181707200,30.67422866821289,16.887340545654297
1181793600,30.70949363708496,16.899799346923828
1181880000,30.6624698638916,17.004491806030273
1182139200,30.797645568847656,16.7676944732666
1182225600,30.844680786132812,16.887340545654297
1182312000,30.16876792907715,16.60567283630371
1182398400,30.01595687866211,16.316532135009766
1182484800,29.633913040161133,16.15949821472168
1182744000,30.15113067626953,16.102169036865234
1182830400,30.415626525878906,16.094688415527344
1182916800,30.17464828491211,16.137067794799805
1183003200,29.886640548706055,16.24176025390625
1183089600,29.833759307861328,16.311552047729492
1183348800,30.19816017150879,16.620628356933594
1183435200,30.20991325378418,16.839975357055664
1183608000,30.098237991333008,16.83498764038086
1183694400,30.227542877197266,16.974584579467773
1183953600,30.057096481323242,16.84994888305664
1184040000,29.586912155151367,16.426206588745117
1184126400,29.81026268005371,17.23248863220215
1184212800,30.356843948364258,17.1373348236084
1184299200,30.50965690612793,17.267541885375977
1184558400,30.621335983276367,17.067224502563477
1184644800,30.656599044799805,17.027164459228516
1184731200,30.680116653442383,17.152366638183594
1184817600,30.956336975097656,17.172401428222656
1184904000,30.615455627441406,17.092267990112305
1185163200,30.85641860961914,17.427804946899414
1185249600,30.298078536987305,16.967073440551758
1185336000,29.95130729675293,16.806806564331055
1185422400,29.09319496154785,16.10068702697754
1185508800,28.65827751159668,15.92039966583252
1185768000,28.440814971923828,16.180814743041992
1185854400,28.13518524169922,16.04560089111328
1185940800,28.370281219482422,15.83526611328125
1186027200,28.79345703125,16.005531311035156
1186113600,28.517215728759766,15.675013542175293
1186372800,29.0697021484375,16.060626983642578
1186459200,29.22838020324707,15.985499382019043
1186545600,29.55752182006836,15.930415153503418
1186632000,29.34593391418457,15.074047088623047
1186718400,29.040315628051758,15.619915962219238
1186977600,28.628894805908203,15.384551048278809
1187064000,28.211589813232422,15.309426307678223
1187150400,27.95298957824707,14.833670616149902
1187236800,28.252742767333984,15.149169921875
1187323200,27.958850860595703,15.675013542175293
1187582400,28.382049560546875,15.6449613571167
1187668800,28.487834930419922,15.830263137817383
1187755200,29.01091194152832,16.12071990966797
1187841600,29.298898696899414,16.130735397338867
1187928000,29.457599639892578,16.576448440551758
1188187200,29.075563430786133,16.386137008666992
1188273600,28.587749481201172,16.160785675048828
1188360000,28.9110050201416,16.19584083557129
1188446400,28.69940948486328,16.20585823059082
1188532800,28.94626808166504,16.386137008666992
1188878400,29.187244415283203,16.371122360229492
1188964800,28.940385818481445,16.386137008666992
1189051200,29.24600601196289,16.295995712280273
1189137600,28.940385818481445,15.88033676147461
1189396800,29.475238800048828,15.770156860351562
1189483200,30.42150115966797,15.965468406677246
1189569600,30.09235954284668,15.750129699707031
1189656000,31.914371490478516,16.07063865661621
1189742400,32.59027862548828,16.275968551635742
1190001600,32.11420440673828,16.235897064208984
1190088000,32.33754348754883,16.746721267700195
1190174400,32.566749572753906,17.152366638183594
1190260800,32.24938201904297,17.04218864440918
1190347200,32.208248138427734,17.167390823364258
1190606400,32.30226516723633,17.092267990112305
1190692800,31.826204299926758,16.691635131835938
1190779200,32.208248138427734,16.731693267822266
1190865600,32.067176818847656,16.87192153930664
1190952000,32.014286041259766,16.94203758239746
1191211200,32.91938400268555,17.252521514892578
1191297600,32.8841438293457,17.162382125854492
1191384000,32.97816848754883,17.112300872802734
1191470400,32.93703079223633,16.886940002441406
1191556800,33.13098907470703,17.202442169189453
1191816000,33.42485046386719,18.173988342285156
1191902400,33.724609375,19.085453033447266
1191988800,33.518890380859375,19.160863876342773
1192075200,33.06044387817383,18.703340530395508
1192161600,33.51303482055664,18.72344970703125
1192420800,33.02519607543945,18.557523727416992
1192507200,33.38959884643555,18.758642196655273
1192593600,33.477760314941406,18.869253158569336
1192680000,33.377830505371094,18.97484016418457
1192766400,33.160369873046875,18.839088439941406
1193025600,32.92527770996094,18.849140167236328
1193112000,33.48363494873047,18.894390106201172
1193198400,33.58941650390625,19.080419540405273
1193284800,34.130149841308594,19.64353370666504
1193371200,34.3652458190918,19.673704147338867
1193630400,34.78254699707031,19.668670654296875
1193716800,34.78254699707031,20.24686622619629
1193803200,35.117549896240234,20.24686622619629
1193889600,34.67674255371094,19.6485595703125
1193976000,34.68850326538086,19.64353370666504
1194238800,35.07052993774414,19.361980438232422
1194325200,35.11167907714844,19.54297637939453
1194411600,34.312347412109375,19.045225143432617
1194498000,34.894203186035156,19.351926803588867
1194584400,34.271209716796875,18.99494743347168
1194843600,34.40639114379883,18.954727172851562
1194930000,34.44258117675781,19.206113815307617
1195016400,34.2012939453125,18.984893798828125
1195102800,34.4908447265625,19.005014419555664
1195189200,35.06386947631836,19.14075469970703
1195448400,35.34736633300781,19.005014419555664
1195534800,35.27498245239258,19.04019546508789
1195621200,34.58132553100586,18.708370208740234
1195794000,34.81656265258789,18.92959213256836
1196053200,34.273681640625,18.55250358581543
1196139600,34.65971755981445,18.532394409179688
1196226000,34.967342376708984,18.698312759399414
1196312400,35.19657897949219,18.703340530395508
1196398800,35.268951416015625,18.678197860717773
1196658000,36.08931350708008,18.53742218017578
1196744400,36.2099494934082,18.58769989013672
1196830800,35.896278381347656,18.678197860717773
1196917200,36.36075973510742,19.63347053527832
1197003600,36.28836441040039,19.849674224853516
1197262800,37.33792495727539,19.819507598876953
1197349200,38.079864501953125,19.54297637939453
1197435600,37.19316101074219,19.718948364257812
1197522000,37.10266876220703,19.804426193237305
1197608400,36.89156723022461,19.3016414642334
1197867600,36.047080993652344,18.854183197021484
1197954000,36.08931350708008,19.231258392333984
1198040400,35.49817657470703,19.070369720458984
1198126800,35.46198272705078,18.77372169494629
1198213200,36.2099494934082,19.34186553955078
1198472400,36.378841400146484,19.437395095825195
1198645200,36.119476318359375,19.46253204345703
1198731600,35.70325469970703,19.085453033447266
1198818000,35.8902587890625,19.377059936523438
1199077200,35.53436279296875,19.24131202697754
1199250000,35.045772552490234,19.045225143432617
1199336400,34.94324493408203,18.77875328063965
1199422800,34.412418365478516,18.512287139892578
1199682000,35.00354766845703,18.944669723510742
1199768400,34.43051528930664,18.46200180053711
1199854800,34.66576385498047,19.26974868774414
1199941200,35.08799743652344,19.688762664794922
1200027600,32.765682220458984,18.34589385986328
1200286800,33.15172576904297,18.593263626098633
1200373200,32.42789840698242,17.507863998413086
1200459600,31.613569259643555,17.194856643676758
1200546000,31.354206085205078,16.897001266479492
1200632400,31.607534408569336,16.856611251831055
1200978000,31.637712478637695,16.720300674438477
1201064400,31.975494384765625,18.08842658996582
1201150800,32.572662353515625,18.830537796020508
1201237200,32.63298797607422,18.2954044342041
1201496400,30.8052978515625,17.997554779052734
1201582800,30.612268447875977,18.083372116088867
1201669200,30.769100189208984,17.56843376159668
1201755600,32.31930923461914,17.245342254638672
1201842000,32.70537185668945,17.79056739807129
1202101200,32.50028991699219,18.078330993652344
1202187600,32.47615432739258,17.548246383666992
1202274000,32.4098014831543,17.25543785095215
1202360400,32.850128173828125,17.346311569213867
1202446800,33.56190490722656,17.240297317504883
1202706000,33.76700210571289,17.376598358154297
1202792400,34.00224304199219,17.603775024414062
1202878800,34.165103912353516,18.02783966064453
1202965200,33.52571105957031,17.593685150146484
1203051600,33.35682678222656,17.8006649017334
1203397200,33.58002471923828,17.684553146362305
1203483600,33.899696350097656,17.6441593170166
1203570000,33.31459426879883,17.44727897644043
1203656400,33.59206771850586,17.593685150146484
1203915600,33.80921936035156,18.340848922729492
1204002000,34.050498962402344,18.562976837158203
1204088400,33.37492752075195,18.285310745239258
1204174800,33.17147445678711,17.815814971923828
1204261200,32.86175537109375,17.391742706298828
1204520400,32.2848014831543,17.477558135986328
1204606800,32.57023239135742,17.67949867248535
1204693200,32.758506774902344,18.27521514892578
1204779600,32.21190643310547,18.09852409362793
1204866000,31.744298934936523,17.735034942626953
1205121600,32.67346954345703,17.76027488708496
1205208000,32.94675064086914,18.290361404418945
1205294400,32.61274337768555,18.300453186035156
1205380800,33.335453033447266,18.537721633911133
1205467200,33.26864242553711,18.189388275146484
1205726400,32.964988708496094,18.401426315307617
1205812800,33.311161041259766,19.027427673339844
1205899200,32.58844757080078,18.27521514892578
1205985600,33.05000686645508,18.881023406982422
1206331200,33.8698616027832,19.13848876953125
1206417600,34.13102340698242,19.27984619140625
1206504000,33.766639709472656,19.13848876953125
1206590400,33.67554473876953,18.89616584777832
1206676800,33.69375228881836,18.603368759155273
1206936000,33.8698616027832,18.785104751586914
1207022400,34.56221389770508,19.517120361328125
1207108800,34.410377502441406,19.683725357055664
1207195200,34.155311584472656,19.471683502197266
1207281600,33.839515686035156,19.628185272216797
1207540800,33.79702377319336,19.557510375976562
1207627200,33.93060302734375,19.456539154052734
1207713600,33.851661682128906,19.046018600463867
1207800000,33.9184684753418,19.14737892150879
1207886400,33.64516830444336,18.99026870727539
1208145600,33.73020935058594,19.046018600463867
1208232000,33.98527145385742,19.289291381835938
1208318400,34.7261848449707,19.45654296875
1208404800,34.817291259765625,19.603517532348633
1208491200,35.40639877319336,20.1306095123291
1208750400,35.6310920715332,19.801176071166992
1208836800,35.43675994873047,19.50722885131836
1208923200,35.64323806762695,20.42454719543457
1209009600,36.18374252319336,20.60194206237793
1209096000,36.238380432128906,20.80466079711914
1209355200,36.1898193359375,20.652616500854492
1209441600,36.56027603149414,20.718502044677734
1209528000,36.18374252319336,20.617137908935547
1209614400,36.99753189086914,20.672889709472656
1209700800,37.01576614379883,20.525920867919922
1209960000,36.9671745300293,20.495508193969727
1210046400,36.736412048339844,20.5613956451416
1210132800,36.062278747558594,20.16607666015625
1210219200,36.29914474487305,20.2877140045166
1210305600,35.97724151611328,20.140743255615234
1210564800,36.9671745300293,20.576601028442383
1210651200,37.149375915527344,20.74890899658203
1210737600,36.70603942871094,20.723575592041016
1210824000,36.96110153198242,20.951642990112305
1210910400,36.76070785522461,20.69316291809082
1211169600,36.71210861206055,20.672889709472656
1211256000,36.24447250366211,20.1306095123291
1211342400,35.69789123535156,19.512285232543945
1211428800,35.54606628417969,19.806236267089844
1211515200,35.06021499633789,19.50722885131836
1211860800,35.29099655151367,19.745426177978516
1211947200,35.64323806762695,19.98869514465332
1212033600,36.12301254272461,20.318126678466797
1212120000,36.02584457397461,20.12046241760254
1212379200,35.55820083618164,19.720081329345703
1212465600,34.956974029541016,19.892396926879883
1212552000,35.212039947509766,19.76062774658203
1212638400,35.48405456542969,20.00897216796875
1212724800,34.81166458129883,19.203134536743164
1212984000,36.25424575805664,19.274091720581055
1213070400,36.53544616699219,19.13724708557129
1213156800,35.911949157714844,18.691246032714844
1213243200,36.272579193115234,18.807819366455078
1213329600,36.64546585083008,19.193002700805664
1213588800,36.63935470581055,19.127105712890625
1213675200,36.19313430786133,18.949718475341797
1213761600,35.58185577392578,18.691246032714844
1213848000,35.81413650512695,18.919313430786133
1213934400,35.08674240112305,18.513870239257812
1214193600,34.84834289550781,18.341550827026367
1214280000,34.85444641113281,18.27059555053711
1214366400,35.48405456542969,18.39223289489746
1214452800,34.50602722167969,17.804330825805664
1214539200,34.53659439086914,17.743513107299805
1214798400,34.365455627441406,17.784067153930664
1214884800,35.019493103027344,17.961444854736328
1214971200,35.105079650878906,17.814464569091797
1215057600,34.95835494995117,17.94624137878418
1215403200,35.062278747558594,18.022268295288086
1215489600,35.77136993408203,18.33648681640625
1215576000,36.21756362915039,18.030794143676758
1215662400,35.72245407104492,17.770954132080078
1215748800,35.03783416748047,18.17854118347168
1216008000,35.50851058959961,18.19892120361328
1216094400,35.79581832885742,18.066455841064453
1216180800,36.77382278442383,18.581035614013672
1216267200,36.90220260620117,17.34807014465332
1216353600,36.94498825073242,17.90851402282715
1216612800,36.523216247558594,17.84227752685547
1216699200,36.74936294555664,18.214204788208008
1216785600,36.468196868896484,18.316099166870117
1216872000,35.67966079711914,17.511117935180664
1216958400,35.85081481933594,17.409212112426758
1217217600,35.325130462646484,17.210512161254883
1217304000,36.492645263671875,17.7454833984375
1217390400,36.95110321044922,18.214204788208008
1217476800,36.547645568847656,18.24987030029297
1217563200,36.53544616699219,18.010412216186523
1217822400,37.0122184753418,18.26006317138672
1217908800,38.100284576416016,19.396211624145508
1217995200,37.9841423034668,19.11090850830078
1218081600,37.812992095947266,18.41290283203125
1218168000,40.14190673828125,19.4726505279541
1218427200,40.31306838989258,19.707008361816406
1218513600,39.08442687988281,19.375835418701172
1218600000,38.37535095214844,18.789920806884766
1218686400,38.8765869140625,19.044666290283203
1218772800,38.894927978515625,19.054861068725586
1219032000,38.68710708618164,18.545372009277344
1219118400,38.17973327636719,18.24987030029297
1219204800,38.161399841308594,18.112306594848633
1219291200,38.08806610107422,18.122507095336914
1219377600,38.76657485961914,18.53009605407715
1219636800,37.94746398925781,18.1326847076416
1219723200,37.97802734375,18.147974014282227
1219809600,37.94746398925781,17.96965217590332
1219896000,38.67620849609375,18.65236473083496
1219982400,38.12889099121094,18.17854118347168
1220328000,38.68851852416992,19.11090850830078
1220414400,37.95669174194336,19.13637924194336
1220500800,36.911224365234375,18.657459259033203
1220587200,37.083404541015625,18.830684661865234
1220846400,38.387176513671875,19.819095611572266
1220932800,38.860713958740234,19.36564826965332
1221019200,38.86687088012695,19.370742797851562
1221105600,39.70323181152344,19.92099380493164
1221192000,39.39573287963867,19.386032104492188
1221451200,39.18666076660156,19.314695358276367
1221537600,39.53718566894531,19.564348220825195
1221624000,38.44867706298828,18.932588577270508
1221710400,39.33424758911133,19.854753494262695
1221796800,39.34654998779297,19.987226486206055
1222056000,38.47943115234375,18.96824836730957
1222142400,37.99359130859375,18.392520904541016
1222228800,37.77833557128906,17.684341430664062
1222315200,38.2949333190918,17.235990524291992
1222401600,38.86687088012695,17.292036056518555
1222660800,36.997314453125,16.36985206604004
1222747200,37.94438552856445,16.61441421508789
1222833600,39.149742126464844,16.680646896362305
1222920000,38.05508041381836,16.06416130065918
1223006400,37.04035568237305,15.687135696411133
1223265600,35.1462287902832,14.423622131347656
1223352000,33.805564880371094,14.010930061340332
1223438400,32.84617233276367,14.163776397705078
1223524800,32.028263092041016,13.593148231506348
1223611200,32.809288024902344,14.04659366607666
1223870400,35.20772171020508,14.866865158081055
1223956800,34.45127868652344,14.67326545715332
1224043200,31.70232391357422,13.468009948730469
1224129600,33.491920471191406,14.191156387329102
1224216000,33.08603286743164,14.257844924926758
1224475200,34.95557403564453,14.914313316345215
1224561600,33.903961181640625,14.273222923278809
1224648000,33.319732666015625,13.678295135498047
1224734400,34.18070602416992,13.75009822845459
1224820800,32.630943298339844,13.344924926757812
1225080000,31.83145523071289,13.45776081085205
1225166400,34.820281982421875,15.001505851745605
1225252800,35.164669036865234,14.606589317321777
1225339200,35.58900833129883,15.170750617980957
1225425600,35.62590408325195,14.878409385681152
1225688400,35.07242202758789,15.181010246276855
1225774800,35.533660888671875,15.693873405456543
1225861200,34.438995361328125,14.529659271240234
1225947600,33.31355667114258,13.878311157226562
1226034000,34.113059997558594,14.016780853271484
1226293200,34.734169006347656,13.673166275024414
1226379600,34.617340087890625,13.26799201965332
1226466000,33.2213249206543,12.883336067199707
1226552400,34.592742919921875,13.36544132232666
1226638800,34.51893615722656,12.811539649963379
1226898000,34.19914245605469,13.078230857849121
1226984400,34.75263214111328,13.01155948638916
1227070800,34.09458923339844,12.544848442077637
1227157200,32.5386962890625,11.411396026611328
1227243600,33.916255950927734,12.421751976013184
1227502800,34.13764572143555,12.985916137695312
1227589200,34.93711853027344,13.124395370483398
1227675600,35.92362594604492,13.714198112487793
1227848400,36.45100784301758,13.816767692565918
1228107600,34.85026168823242,12.806417465209961
1228194000,35.39625930786133,12.939754486083984
1228280400,36.94736862182617,13.868053436279297
1228366800,37.747737884521484,14.211669921875
1228453200,38.91416931152344,14.873283386230469
1228712400,37.79736328125,14.82712173461914
1228798800,37.02802276611328,14.386054039001465
1228885200,38.25649642944336,15.339995384216309
1228971600,37.76634216308594,14.457860946655273
1229058000,37.59261703491211,14.288604736328125
1229317200,37.654666900634766,14.427084922790527
1229403600,39.038246154785156,15.365640640258789
1229490000,38.858333587646484,15.66309642791748
1229576400,38.026947021484375,15.406667709350586
1229662800,37.42509078979492,15.586174964904785
1229922000,38.09518814086914,15.498978614807129
1230008400,37.629844665527344,15.452825546264648
1230094800,38.02072525024414,15.586174964904785
1230267600,37.88422393798828,15.529760360717773
1230526800,37.46232223510742,15.339995384216309
1230613200,38.30612564086914,15.852859497070312
1230699600,38.5853385925293,16.15546417236328
1230872400,39.55323028564453,16.411903381347656
1231131600,39.43534469604492,16.85809898376465
1231218000,38.5543098449707,16.82732582092285
